I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence
0,2020-05-24T17:13:25.000Z,95.5999984741211,1.600000023841858,90,1.6050000190734863,0
1,2020-05-24T17:13:34.000Z,95.4000015258789,13.399999618530273,93,1.9220000505447388,86
2,2020-05-24T17:13:36.000Z,95.19999694824219,17.5,99,2.0899999141693115,85
3,2020-05-24T17:13:38.000Z,95.0,21.790000915527344,103,2.183000087738037,88
4,2020-05-24T17:13:39.000Z,95.0,24.030000686645508,107,2.239000082015991,88
5,2020-05-24T17:13:41.000Z,95.19999694824219,28.65999984741211,112,2.3420000076293945,88
6,2020-05-24T17:13:43.000Z,95.4000015258789,33.560001373291016,115,2.4820001125335693,93
7,2020-05-24T17:13:45.000Z,95.19999694824219,38.599998474121094,118,2.5190000534057617,91
8,2020-05-24T17:13:47.000Z,94.80000305175781,43.68000030517578,121,2.565999984741211,90
9,2020-05-24T17:13:48.000Z,94.5999984741211,46.27000045776367,125,2.5850000381469727,90
10,2020-05-24T17:13:49.000Z,94.5999984741211,48.849998474121094,129,2.5850000381469727,90
11,2020-05-24T17:13:56.000Z,94.5999984741211,66.88999938964844,127,2.575000047683716,90
12,2020-05-24T17:13:59.000Z,94.19999694824219,74.52999877929688,130,2.546999931335449,92
13,2020-05-24T17:14:05.000Z,94.19999694824219,89.7300033569336,134,2.5290000438690186,94
14,2020-05-24T17:14:07.000Z,94.5999984741211,94.80999755859375,131,2.5380001068115234,93
15,2020-05-24T17:14:19.000Z,94.80000305175781,97.36000061035156,135,2.546999931335449,93
16,2020-05-24T17:14:21.000Z,95.0,99.9000015258789,138,2.546999931335449,93
17,2020-05-24T17:14:22.000Z,95.19999694824219,102.44999694824219,143,2.546999931335449,93
18,2020-05-24T17:14:23.000Z,95.19999694824219,102.44999694824219,147,2.546999931335449,93
19,2020-05-24T17:14:24.000Z,95.4000015258789,105.01000213623047,150,2.546999931335449,93
20,2020-05-24T17:14:25.000Z,95.19999694824219,107.58999633789062,155,2.556999921798706,93
21,2020-05-24T17:14:26.000Z,95.19999694824219,110.2300033569336,161,2.565999984741211,93
22,2020-05-24T17:14:27.000Z,95.19999694824219,112.75,166,2.5850000381469727,93
23,2020-05-24T17:14:29.000Z,95.0,116.45999908447266,169,2.621999979019165,91
24,2020-05-24T17:14:35.000Z,94.5999984741211,130.5399932861328,165,2.556999921798706,92
25,2020-05-24T17:14:38.000Z,94.4000015258789,138.7100067138672,170,2.546999931335449,92
26,2020-05-24T17:14:39.000Z,94.4000015258789,141.33999633789062,175,2.546999931335449,91
27,2020-05-24T17:14:41.000Z,94.5999984741211,146.5399932861328,172,2.546999931335449,91
28,2020-05-24T17:14:42.000Z,94.4000015258789,148.52999877929688,168,2.546999931335449,91
