I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence
35,2020-05-21T01:06:25.000Z,86.0,435.0299987792969,137,2.6029999256134033,93
36,2020-05-21T01:06:33.000Z,85.80000305175781,456.0899963378906,137,2.6689999103546143,96
37,2020-05-21T01:06:41.000Z,85.5999984741211,477.57000732421875,139,2.687000036239624,95
38,2020-05-21T01:06:49.000Z,85.4000015258789,499.010009765625,139,2.677999973297119,95
39,2020-05-21T01:06:53.000Z,85.19999694824219,509.82000732421875,134,2.7060000896453857,95
40,2020-05-21T01:06:59.000Z,85.19999694824219,526.0399780273438,131,2.697000026702881,92
41,2020-05-21T01:07:06.000Z,85.19999694824219,544.75,133,2.6589999198913574,91
42,2020-05-21T01:07:09.000Z,84.80000305175781,552.7000122070312,133,2.6410000324249268,92
43,2020-05-21T01:07:17.000Z,85.0,573.780029296875,134,2.6500000953674316,91
44,2020-05-21T01:07:21.000Z,85.0,584.3599853515625,137,2.6410000324249268,93
45,2020-05-21T01:07:28.000Z,84.5999984741211,602.9600219726562,134,2.6500000953674316,95
46,2020-05-21T01:07:30.000Z,84.5999984741211,608.27001953125,131,2.6589999198913574,93
47,2020-05-21T01:07:35.000Z,84.80000305175781,621.489990234375,128,2.63100004196167,92
48,2020-05-21T01:07:43.000Z,84.5999984741211,642.7899780273438,130,2.677999973297119,95
49,2020-05-21T01:08:01.000Z,84.4000015258789,664.2000122070312,131,2.6500000953674316,96
50,2020-05-21T01:08:09.000Z,84.19999694824219,685.3499755859375,132,2.621999979019165,93
51,2020-05-21T01:08:12.000Z,84.19999694824219,693.1599731445312,135,2.6029999256134033,94
52,2020-05-21T01:08:20.000Z,84.0,713.8300170898438,136,2.575000047683716,93
53,2020-05-21T01:08:25.000Z,84.19999694824219,726.7000122070312,135,2.565999984741211,94
54,2020-05-21T01:08:29.000Z,84.0,733.4400024414062,135,1.5770000219345093,94
55,2020-05-21T01:08:34.000Z,84.0,748.4000244140625,135,2.249000072479248,95
56,2020-05-21T01:08:39.000Z,83.80000305175781,763.030029296875,135,2.3610000610351562,96
57,2020-05-21T01:08:45.000Z,84.0,777.9000244140625,138,2.3420000076293945,95
58,2020-05-21T01:08:47.000Z,84.0,783.77001953125,135,2.3610000610351562,94
59,2020-05-21T01:08:54.000Z,84.0,801.6400146484375,135,2.434999942779541,96
