I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence
69,2020-05-29T17:43:07.000Z,113.19999694824219,1002.97998046875,115,2.4539999961853027,93
70,2020-05-29T17:43:07.000Z,113.19999694824219,1002.97998046875,115,2.4539999961853027,93
71,2020-05-29T17:43:11.000Z,113.19999694824219,1012.8300170898438,111,2.434999942779541,93
72,2020-05-29T17:43:20.000Z,113.19999694824219,1035.199951171875,110,2.490999937057495,93
73,2020-05-29T17:43:28.000Z,113.19999694824219,1055.4200439453125,111,2.5290000438690186,94
74,2020-05-29T17:43:36.000Z,113.19999694824219,1074.949951171875,114,2.4170000553131104,93
75,2020-05-29T17:43:55.000Z,113.19999694824219,1096.5400390625,115,2.743000030517578,99
76,2020-05-29T17:44:03.000Z,113.19999694824219,1117.81005859375,113,2.6410000324249268,99
77,2020-05-29T17:44:11.000Z,113.19999694824219,1138.8599853515625,114,2.5940001010894775,96
78,2020-05-29T17:44:17.000Z,113.19999694824219,1153.9000244140625,118,2.4539999961853027,88
79,2020-05-29T17:44:26.000Z,113.19999694824219,1175.8599853515625,118,2.546999931335449,93
80,2020-05-29T17:44:37.000Z,113.19999694824219,1196.75,118,2.3980000019073486,86
81,2020-05-29T17:44:46.000Z,113.19999694824219,1219.030029296875,117,2.509999990463257,93
82,2020-05-29T17:44:54.000Z,113.19999694824219,1239.530029296875,117,2.565999984741211,92
83,2020-05-29T17:45:02.000Z,113.19999694824219,1260.1600341796875,115,2.61299991607666,98
84,2020-05-29T17:45:10.000Z,113.19999694824219,1281.0,116,2.6589999198913574,97
85,2020-05-29T17:45:16.000Z,113.19999694824219,1296.8800048828125,113,2.6029999256134033,95
86,2020-05-29T17:45:24.000Z,113.19999694824219,1317.6199951171875,114,2.5290000438690186,91
87,2020-05-29T17:45:33.000Z,113.19999694824219,1339.8699951171875,114,2.5190000534057617,92
88,2020-05-29T17:45:38.000Z,113.19999694824219,1352.3599853515625,117,2.4730000495910645,89
89,2020-05-29T17:45:43.000Z,113.19999694824219,1364.6400146484375,114,2.4820001125335693,90
90,2020-05-29T17:45:49.000Z,113.19999694824219,1379.300048828125,117,2.444999933242798,93
91,2020-05-29T17:45:57.000Z,113.19999694824219,1399.4100341796875,116,2.546999931335449,96
92,2020-05-29T17:46:06.000Z,113.19999694824219,1421.72998046875,117,2.4630000591278076,92
93,2020-05-29T17:46:14.000Z,113.19999694824219,1442.4100341796875,115,2.6500000953674316,96
94,2020-05-29T17:46:22.000Z,113.19999694824219,1462.93994140625,117,2.444999933242798,92
95,2020-05-29T17:46:24.000Z,113.19999694824219,1467.8599853515625,113,2.4820001125335693,90
96,2020-05-29T17:46:33.000Z,113.19999694824219,1490.260009765625,114,2.3980000019073486,86
97,2020-05-29T17:46:42.000Z,113.19999694824219,1511.97998046875,115,2.3610000610351562,92
98,2020-05-29T17:46:51.000Z,113.19999694824219,1534.030029296875,115,2.3610000610351562,81
99,2020-05-29T17:46:56.000Z,113.19999694824219,1545.4300537109375,114,2.2950000762939453,94
100,2020-05-29T17:47:05.000Z,113.19999694824219,1567.489990234375,114,2.4630000591278076,94
101,2020-05-29T17:47:14.000Z,113.19999694824219,1589.5699462890625,116,2.4820001125335693,92
102,2020-05-29T17:47:16.000Z,113.19999694824219,1594.6199951171875,119,2.5380001068115234,92
103,2020-05-29T17:47:24.000Z,113.19999694824219,1614.6500244140625,118,2.4539999961853027,89
104,2020-05-29T17:47:33.000Z,113.19999694824219,1636.8900146484375,116,2.4820001125335693,90
105,2020-05-29T17:47:42.000Z,113.19999694824219,1659.0799560546875,114,2.4820001125335693,93
106,2020-05-29T17:47:50.000Z,113.19999694824219,1679.0899658203125,113,2.509999990463257,90
107,2020-05-29T17:47:59.000Z,113.19999694824219,1701.3900146484375,114,2.4630000591278076,89
108,2020-05-29T17:48:08.000Z,113.19999694824219,1723.199951171875,114,2.4539999961853027,88
109,2020-05-29T17:48:17.000Z,113.19999694824219,1744.780029296875,115,2.3889999389648438,93
110,2020-05-29T17:48:26.000Z,113.19999694824219,1767.030029296875,114,2.4820001125335693,92
111,2020-05-29T17:48:34.000Z,113.19999694824219,1786.77001953125,117,2.444999933242798,87
112,2020-05-29T17:48:43.000Z,113.19999694824219,1807.8900146484375,119,2.3980000019073486,89
113,2020-05-29T17:48:52.000Z,113.19999694824219,1829.219970703125,117,2.3420000076293945,87
114,2020-05-29T17:48:56.000Z,113.19999694824219,1838.5,114,2.322999954223633,86
115,2020-05-29T17:49:05.000Z,113.19999694824219,1859.4000244140625,113,2.2769999504089355,82
116,2020-05-29T17:49:14.000Z,113.19999694824219,1880.1300048828125,114,2.2769999504089355,80
117,2020-05-29T17:49:23.000Z,113.19999694824219,1900.9200439453125,115,2.3610000610351562,90
118,2020-05-29T17:49:29.000Z,113.19999694824219,1915.2900390625,118,2.4170000553131104,83
119,2020-05-29T17:49:38.000Z,113.19999694824219,1936.3299560546875,117,2.305000066757202,86
120,2020-05-29T17:49:47.000Z,113.19999694824219,1957.18994140625,116,2.2769999504089355,85
121,2020-05-29T17:49:56.000Z,113.19999694824219,1977.8199462890625,114,2.313999891281128,86
122,2020-05-29T17:50:05.000Z,113.19999694824219,1998.9000244140625,113,2.3329999446868896,84
123,2020-05-29T17:50:06.000Z,113.19999694824219,2001.25,113,2.3420000076293945,89
124,2020-05-29T17:50:15.000Z,113.19999694824219,2022.43994140625,113,2.3980000019073486,87
125,2020-05-29T17:50:24.000Z,113.19999694824219,2044.5699462890625,111,2.444999933242798,89
126,2020-05-29T17:50:27.000Z,113.19999694824219,2051.81005859375,107,2.434999942779541,93
127,2020-05-29T17:50:28.000Z,113.19999694824219,2054.260009765625,101,2.444999933242798,93
128,2020-05-29T17:50:29.000Z,113.19999694824219,2056.68994140625,98,2.434999942779541,93
129,2020-05-29T17:50:30.000Z,113.19999694824219,2059.1201171875,98,2.4260001182556152,87
130,2020-05-29T17:50:33.000Z,113.19999694824219,2066.06005859375,101,2.2769999504089355,89
131,2020-05-29T17:50:39.000Z,113.19999694824219,2080.35009765625,105,2.4170000553131104,87
132,2020-05-29T17:50:48.000Z,113.19999694824219,2101.75,106,2.3329999446868896,84
133,2020-05-29T17:50:50.000Z,113.19999694824219,2106.330078125,103,2.2860000133514404,84
134,2020-05-29T17:50:59.000Z,113.19999694824219,2127.10009765625,104,2.3420000076293945,88
135,2020-05-29T17:51:03.000Z,113.19999694824219,2136.81005859375,107,2.444999933242798,89
136,2020-05-29T17:51:04.000Z,113.19999694824219,2139.25,112,2.434999942779541,89
137,2020-05-29T17:51:05.000Z,113.19999694824219,2141.68994140625,116,2.434999942779541,89
138,2020-05-29T17:51:06.000Z,113.19999694824219,2144.1298828125,119,2.444999933242798,85
139,2020-05-29T17:51:07.000Z,113.19999694824219,2146.5400390625,119,2.4070000648498535,85
140,2020-05-29T17:51:16.000Z,113.19999694824219,2167.449951171875,117,2.257999897003174,81
141,2020-05-29T17:51:25.000Z,113.19999694824219,2188.56005859375,118,2.378999948501587,88
142,2020-05-29T17:51:33.000Z,113.19999694824219,2207.139892578125,115,2.2860000133514404,86
143,2020-05-29T17:51:42.000Z,113.19999694824219,2228.159912109375,114,2.3420000076293945,87
144,2020-05-29T17:51:51.000Z,113.19999694824219,2249.449951171875,115,2.378999948501587,84
145,2020-05-29T17:52:00.000Z,113.19999694824219,2270.550048828125,113,2.3610000610351562,89
146,2020-05-29T17:52:09.000Z,113.19999694824219,2291.570068359375,114,2.378999948501587,90
147,2020-05-29T17:52:18.000Z,113.19999694824219,2313.39990234375,115,2.3889999389648438,88
148,2020-05-29T17:52:25.000Z,113.19999694824219,2330.429931640625,112,2.4260001182556152,85
149,2020-05-29T17:52:34.000Z,113.19999694824219,2352.14990234375,111,2.4260001182556152,91
150,2020-05-29T17:52:43.000Z,113.19999694824219,2374.179931640625,114,2.4630000591278076,86
151,2020-05-29T17:52:52.000Z,113.19999694824219,2395.110107421875,114,2.3329999446868896,90
152,2020-05-29T17:52:53.000Z,113.19999694824219,2397.5,111,2.3889999389648438,90
153,2020-05-29T17:53:00.000Z,113.19999694824219,2414.1298828125,114,2.4070000648498535,91
154,2020-05-29T17:53:07.000Z,113.19999694824219,2431.10009765625,117,2.434999942779541,89
155,2020-05-29T17:53:16.000Z,113.19999694824219,2452.429931640625,119,2.490999937057495,93
156,2020-05-29T17:53:25.000Z,113.19999694824219,2474.580078125,117,2.4539999961853027,89
157,2020-05-29T17:53:34.000Z,113.19999694824219,2496.260009765625,121,2.4260001182556152,97
158,2020-05-29T17:53:36.000Z,113.19999694824219,2501.25,117,2.5190000534057617,97
159,2020-05-29T17:53:45.000Z,113.19999694824219,2523.25,119,2.4170000553131104,92
160,2020-05-29T17:53:54.000Z,113.19999694824219,2544.6201171875,119,2.3329999446868896,89
161,2020-05-29T17:54:13.000Z,113.19999694824219,2565.93994140625,121,2.444999933242798,87
162,2020-05-29T17:54:22.000Z,113.19999694824219,2588.010009765625,122,2.3980000019073486,88
163,2020-05-29T17:54:31.000Z,113.19999694824219,2609.260009765625,119,2.2860000133514404,82
164,2020-05-29T17:54:40.000Z,113.19999694824219,2630.239990234375,118,2.3420000076293945,90
165,2020-05-29T17:54:49.000Z,113.19999694824219,2651.6201171875,118,2.3420000076293945,88
166,2020-05-29T17:54:58.000Z,113.19999694824219,2673.6298828125,116,2.5290000438690186,93
167,2020-05-29T17:55:07.000Z,113.19999694824219,2694.639892578125,116,2.3510000705718994,90
168,2020-05-29T17:55:16.000Z,113.19999694824219,2716.530029296875,114,2.444999933242798,83
169,2020-05-29T17:55:25.000Z,113.19999694824219,2738.72998046875,116,2.4730000495910645,89
170,2020-05-29T17:55:34.000Z,113.19999694824219,2760.8701171875,118,2.4539999961853027,90
171,2020-05-29T17:55:43.000Z,113.19999694824219,2782.580078125,119,2.378999948501587,90
