I,time,atemp,cad,hr,lat,lon
523,2020-05-31T18:15:18.000Z,21.0,85,128,43.7075977027416229248046875,-79.33841555379331111907958984375
524,2020-05-31T18:15:20.000Z,21.0,88,131,43.70757691562175750732421875,-79.3384141288697719573974609375
525,2020-05-31T18:15:21.000Z,22.0,89,134,43.70752251707017421722412109375,-79.3383950181305408477783203125
526,2020-05-31T18:15:24.000Z,22.0,89,136,43.7074848823249340057373046875,-79.338383786380290985107421875
527,2020-05-31T18:15:26.000Z,22.0,86,141,43.707462251186370849609375,-79.338369704782962799072265625
528,2020-05-31T18:15:27.000Z,22.0,86,146,43.70744272135198116302490234375,-79.3383517675101757049560546875
529,2020-05-31T18:15:28.000Z,22.0,86,152,43.70742495171725749969482421875,-79.33833424933254718780517578125
530,2020-05-31T18:15:29.000Z,22.0,86,152,43.70740525424480438232421875,-79.33830977417528629302978515625
531,2020-05-31T18:15:31.000Z,22.0,86,152,43.7073903344571590423583984375,-79.3382941000163555145263671875
532,2020-05-31T18:15:33.000Z,22.0,86,148,43.70738103054463863372802734375,-79.33828714303672313690185546875
533,2020-05-31T18:15:34.000Z,22.0,86,142,43.70735965669155120849609375,-79.33826484717428684234619140625
534,2020-05-31T18:15:36.000Z,22.0,86,141,43.7073390372097492218017578125,-79.338244982063770294189453125
535,2020-05-31T18:15:37.000Z,21.0,86,145,43.70732009410858154296875,-79.3382210098206996917724609375
536,2020-05-31T18:15:38.000Z,21.0,86,150,43.7073088623583316802978515625,-79.3382044136524200439453125
537,2020-05-31T18:15:39.000Z,21.0,96,153,43.70728815905749797821044921875,-79.33819695375859737396240234375
538,2020-05-31T18:15:40.000Z,21.0,96,153,43.70723518542945384979248046875,-79.338184297084808349609375
539,2020-05-31T18:15:42.000Z,21.0,93,152,43.7072076089680194854736328125,-79.3381720595061779022216796875
540,2020-05-31T18:15:43.000Z,21.0,93,149,43.7071616761386394500732421875,-79.3381408788263797760009765625
541,2020-05-31T18:15:45.000Z,21.0,93,154,43.70713778771460056304931640625,-79.33811112307012081146240234375
542,2020-05-31T18:15:46.000Z,21.0,93,158,43.70711130090057849884033203125,-79.33807759545743465423583984375
543,2020-05-31T18:15:47.000Z,21.0,88,163,43.707087747752666473388671875,-79.3380470015108585357666015625
544,2020-05-31T18:15:48.000Z,21.0,87,167,43.7070647813379764556884765625,-79.33801464736461639404296875
545,2020-05-31T18:15:49.000Z,21.0,87,167,43.70704676024615764617919921875,-79.33798707090318202972412109375
546,2020-05-31T18:15:50.000Z,21.0,87,162,43.7070396356284618377685546875,-79.337970055639743804931640625
547,2020-05-31T18:15:51.000Z,21.0,87,159,43.7069727480411529541015625,-79.337843321263790130615234375
548,2020-05-31T18:15:57.000Z,21.0,90,160,43.7069102190434932708740234375,-79.33778221718966960906982421875
549,2020-05-31T18:16:00.000Z,21.0,88,167,43.7068921141326427459716796875,-79.33775623328983783721923828125
550,2020-05-31T18:16:01.000Z,21.0,89,172,43.70687996037304401397705078125,-79.3377291597425937652587890625
551,2020-05-31T18:16:02.000Z,21.0,90,175,43.70684408582746982574462890625,-79.33769135735929012298583984375
552,2020-05-31T18:16:04.000Z,21.0,90,172,43.70681776665151119232177734375,-79.337662942707538604736328125
553,2020-05-31T18:16:05.000Z,21.0,90,170,43.706783987581729888916015625,-79.3376838974654674530029296875
554,2020-05-31T18:16:07.000Z,21.0,90,165,43.70676822960376739501953125,-79.33769705705344676971435546875
555,2020-05-31T18:16:08.000Z,21.0,90,165,43.7067341990768909454345703125,-79.337711893022060394287109375
556,2020-05-31T18:16:10.000Z,21.0,90,166,43.70664107613265514373779296875,-79.33774198405444622039794921875
557,2020-05-31T18:16:15.000Z,21.0,85,167,43.7065940536558628082275390625,-79.33776251971721649169921875
558,2020-05-31T18:16:18.000Z,21.0,85,164,43.706469498574733734130859375,-79.337921775877475738525390625
559,2020-05-31T18:16:26.000Z,21.0,90,167,43.70632030069828033447265625,-79.33810860849916934967041015625
560,2020-05-31T18:16:34.000Z,21.0,86,164,43.7062473781406879425048828125,-79.338158480823040008544921875
561,2020-05-31T18:16:37.000Z,21.0,88,163,43.70614503510296344757080078125,-79.3382377736270427703857421875
562,2020-05-31T18:16:42.000Z,21.0,86,159,43.7061065621674060821533203125,-79.338263757526874542236328125
563,2020-05-31T18:16:44.000Z,21.0,86,163,43.70605518110096454620361328125,-79.33827255852520465850830078125
564,2020-05-31T18:16:46.000Z,21.0,86,164,43.7059550173580646514892578125,-79.33827909640967845916748046875
565,2020-05-31T18:16:50.000Z,21.0,89,162,43.7059010379016399383544921875,-79.33830608613789081573486328125
566,2020-05-31T18:16:52.000Z,21.0,89,159,43.70588243007659912109375,-79.33831530623137950897216796875
567,2020-05-31T18:16:53.000Z,21.0,89,158,43.7058757245540618896484375,-79.338359646499156951904296875
568,2020-05-31T18:16:55.000Z,21.0,89,157,43.70581814087927341461181640625,-79.3384040705859661102294921875
569,2020-05-31T18:16:58.000Z,21.0,76,156,43.70570230297744274139404296875,-79.3384536914527416229248046875
570,2020-05-31T18:17:03.000Z,21.0,87,155,43.705666176974773406982421875,-79.3384811840951442718505859375
571,2020-05-31T18:17:05.000Z,21.0,87,155,43.70564949698746204376220703125,-79.3384848721325397491455078125
572,2020-05-31T18:17:06.000Z,21.0,87,155,43.70552293024957180023193359375,-79.33846416883170604705810546875
573,2020-05-31T18:17:12.000Z,21.0,88,154,43.7054806016385555267333984375,-79.338474981486797332763671875
574,2020-05-31T18:17:14.000Z,21.0,81,155,43.70538043789565563201904296875,-79.3384516797959804534912109375
575,2020-05-31T18:17:18.000Z,21.0,85,158,43.7053364329040050506591796875,-79.3383906595408916473388671875
576,2020-05-31T18:17:20.000Z,21.0,86,158,43.70519989170134067535400390625,-79.3382136337459087371826171875
577,2020-05-31T18:17:27.000Z,21.0,88,156,43.70517608709633350372314453125,-79.3381965346634387969970703125
578,2020-05-31T18:17:28.000Z,21.0,88,156,43.705075085163116455078125,-79.33814750052988529205322265625
579,2020-05-31T18:17:32.000Z,21.0,83,159,43.70494608767330646514892578125,-79.33808547444641590118408203125
580,2020-05-31T18:17:37.000Z,21.0,85,160,43.70490610599517822265625,-79.337978102266788482666015625
581,2020-05-31T18:17:41.000Z,21.0,84,159,43.7048975564539432525634765625,-79.337868131697177886962890625
582,2020-05-31T18:17:44.000Z,21.0,83,160,43.70492161251604557037353515625,-79.33763134293258190155029296875
583,2020-05-31T18:17:49.000Z,21.0,84,159,43.7049369513988494873046875,-79.33753184974193572998046875
584,2020-05-31T18:17:53.000Z,21.0,84,158,43.7049428187310695648193359375,-79.33750234544277191162109375
585,2020-05-31T18:17:55.000Z,21.0,0,157,43.70494089089334011077880859375,-79.33743939734995365142822265625
586,2020-05-31T18:17:58.000Z,21.0,0,157,43.70494726113975048065185546875,-79.337307550013065338134765625
587,2020-05-31T18:18:02.000Z,21.0,81,156,43.70489261113107204437255859375,-79.3371571786701679229736328125
588,2020-05-31T18:18:09.000Z,21.0,89,157,43.70491457171738147735595703125,-79.337072856724262237548828125
589,2020-05-31T18:18:13.000Z,21.0,86,159,43.70485003106296062469482421875,-79.33698694221675395965576171875
590,2020-05-31T18:18:18.000Z,21.0,84,159,43.70481968857347965240478515625,-79.3368799053132534027099609375
591,2020-05-31T18:18:22.000Z,21.0,83,160,43.704686500132083892822265625,-79.336674548685550689697265625
592,2020-05-31T18:18:32.000Z,21.0,85,161,43.70463713072240352630615234375,-79.33640398085117340087890625
593,2020-05-31T18:18:40.000Z,21.0,88,160,43.704574517905712127685546875,-79.33613752014935016632080078125
594,2020-05-31T18:18:50.000Z,21.0,87,159,43.7045227177441120147705078125,-79.3360380269587039947509765625
595,2020-05-31T18:18:54.000Z,21.0,84,159,43.70450788177549839019775390625,-79.33602050878107547760009765625
596,2020-05-31T18:18:55.000Z,21.0,84,159,43.70450251735746860504150390625,-79.33598714880645275115966796875
597,2020-05-31T18:18:57.000Z,21.0,84,158,43.704504109919071197509765625,-79.33597340248525142669677734375
598,2020-05-31T18:18:59.000Z,21.0,84,158,43.7045230530202388763427734375,-79.33591975830495357513427734375
599,2020-05-31T18:19:03.000Z,21.0,0,155,43.7045466899871826171875,-79.33581045828759670257568359375
600,2020-05-31T18:19:06.000Z,21.0,0,158,43.70458130724728107452392578125,-79.33577324263751506805419921875
601,2020-05-31T18:19:08.000Z,21.0,92,160,43.70475330390036106109619140625,-79.33568288572132587432861328125
602,2020-05-31T18:19:15.000Z,21.0,92,159,43.7049223668873310089111328125,-79.33558062650263309478759765625
603,2020-05-31T18:19:23.000Z,21.0,93,158,43.70510450564324855804443359375,-79.33551072143018245697021484375
604,2020-05-31T18:19:32.000Z,21.0,84,158,43.70517441071569919586181640625,-79.335310645401477813720703125
605,2020-05-31T18:19:38.000Z,21.0,88,158,43.70521849952638149261474609375,-79.3350635468959808349609375
606,2020-05-31T18:19:45.000Z,21.0,92,157,43.7052288092672824859619140625,-79.33500210754573345184326171875
607,2020-05-31T18:19:47.000Z,21.0,92,153,43.7052373588085174560546875,-79.33487269096076488494873046875
608,2020-05-31T18:19:51.000Z,21.0,91,150,43.70527901686728000640869140625,-79.33462835848331451416015625
609,2020-05-31T18:19:58.000Z,21.0,90,152,43.7052824534475803375244140625,-79.33446340262889862060546875
610,2020-05-31T18:20:03.000Z,21.0,92,149,43.70531908236443996429443359375,-79.33419878594577312469482421875
611,2020-05-31T18:20:12.000Z,21.0,93,148,43.70531908236443996429443359375,-79.33416509069502353668212890625
612,2020-05-31T18:20:14.000Z,21.0,94,148,43.70532679371535778045654296875,-79.33415100909769535064697265625
613,2020-05-31T18:20:15.000Z,21.0,94,149,43.70535277761518955230712890625,-79.33406853117048740386962890625
614,2020-05-31T18:20:21.000Z,21.0,89,152,43.70535361580550670623779296875,-79.33401706628501415252685546875
615,2020-05-31T18:20:25.000Z,21.0,89,157,43.70538881979882717132568359375,-79.3340106122195720672607421875
616,2020-05-31T18:20:27.000Z,21.0,90,158,43.70541094802320003509521484375,-79.33399678207933902740478515625
617,2020-05-31T18:20:28.000Z,21.0,90,162,43.70544724166393280029296875,-79.33397867716848850250244140625
618,2020-05-31T18:20:29.000Z,21.0,90,167,43.7054718844592571258544921875,-79.33395378291606903076171875
619,2020-05-31T18:20:30.000Z,21.0,90,172,43.70550549589097499847412109375,-79.33392570354044437408447265625
620,2020-05-31T18:20:31.000Z,21.0,90,177,43.70555679313838481903076171875,-79.33387340046465396881103515625
621,2020-05-31T18:20:33.000Z,21.0,90,181,43.70565519668161869049072265625,-79.33377684094011783599853515625
622,2020-05-31T18:20:36.000Z,21.0,88,178,43.70566961355507373809814453125,-79.3337519466876983642578125
623,2020-05-31T18:20:37.000Z,21.0,88,176,43.7057079188525676727294921875,-79.33366452343761920928955078125
624,2020-05-31T18:20:41.000Z,21.0,86,171,43.705717138946056365966796875,-79.333649016916751861572265625
625,2020-05-31T18:20:42.000Z,21.0,86,165,43.705723173916339874267578125,-79.33362923562526702880859375
626,2020-05-31T18:20:43.000Z,21.0,86,161,43.705729208886623382568359375,-79.33361154980957508087158203125
627,2020-05-31T18:20:44.000Z,21.0,87,156,43.70573901571333408355712890625,-79.33357399888336658477783203125
628,2020-05-31T18:20:46.000Z,21.0,87,154,43.70576214976608753204345703125,-79.3335060216486454010009765625
629,2020-05-31T18:20:50.000Z,21.0,86,154,43.705806322395801544189453125,-79.333459250628948211669921875
630,2020-05-31T18:20:53.000Z,21.0,87,155,43.70563440956175327301025390625,-79.333404600620269775390625
631,2020-05-31T18:21:03.000Z,21.0,95,154,43.70558227412402629852294921875,-79.3333898484706878662109375
632,2020-05-31T18:21:06.000Z,21.0,90,153,43.705486468970775604248046875,-79.33339990675449371337890625
633,2020-05-31T18:21:11.000Z,21.0,92,153,43.70543324388563632965087890625,-79.33342874050140380859375
634,2020-05-31T18:21:14.000Z,21.0,94,152,43.70536434464156627655029296875,-79.333464615046977996826171875
635,2020-05-31T18:21:17.000Z,21.0,93,145,43.705348670482635498046875,-79.33347576297819614410400390625
636,2020-05-31T18:21:18.000Z,21.0,93,143,43.7053029052913188934326171875,-79.33350644074380397796630859375
637,2020-05-31T18:21:21.000Z,21.0,97,145,43.7052442319691181182861328125,-79.33355857618153095245361328125
638,2020-05-31T18:21:24.000Z,21.0,93,146,43.70518715120851993560791015625,-79.33360836468636989593505859375
639,2020-05-31T18:21:27.000Z,21.0,93,146,43.705046586692333221435546875,-79.33365949429571628570556640625
640,2020-05-31T18:21:32.000Z,21.0,93,146,43.70498263277113437652587890625,-79.3336602486670017242431640625
641,2020-05-31T18:21:34.000Z,21.0,92,142,43.70489210821688175201416015625,-79.3336619250476360321044921875
642,2020-05-31T18:21:37.000Z,22.0,90,140,43.70473603717982769012451171875,-79.3336320854723453521728515625
643,2020-05-31T18:21:42.000Z,22.0,91,140,43.7045877613127231597900390625,-79.33362479321658611297607421875
644,2020-05-31T18:21:47.000Z,22.0,95,137,43.70446613989770412445068359375,-79.33368631638586521148681640625
645,2020-05-31T18:21:52.000Z,22.0,96,136,43.704286515712738037109375,-79.3336770124733448028564453125
646,2020-05-31T18:21:59.000Z,22.0,91,138,43.7041341327130794525146484375,-79.3336609192192554473876953125
647,2020-05-31T18:22:06.000Z,22.0,92,136,43.7040362320840358734130859375,-79.33364859782159328460693359375
648,2020-05-31T18:22:10.000Z,22.0,93,139,43.70393891818821430206298828125,-79.3336686305701732635498046875
649,2020-05-31T18:22:15.000Z,22.0,94,140,43.70375485159456729888916015625,-79.33362630195915699005126953125
650,2020-05-31T18:22:22.000Z,22.0,97,139,43.703621663153171539306640625,-79.3336232006549835205078125
651,2020-05-31T18:22:28.000Z,22.0,97,140,43.7035950087010860443115234375,-79.33362253010272979736328125
652,2020-05-31T18:22:29.000Z,22.0,97,136,43.7034163065254688262939453125,-79.33363434858620166778564453125
653,2020-05-31T18:22:36.000Z,23.0,92,140,43.70322913862764835357666015625,-79.3336766771972179412841796875
654,2020-05-31T18:22:44.000Z,23.0,92,140,43.703181780874729156494140625,-79.33369386009871959686279296875
655,2020-05-31T18:22:46.000Z,23.0,92,141,43.70299436151981353759765625,-79.3337581492960453033447265625
656,2020-05-31T18:22:54.000Z,23.0,93,142,43.70289671234786510467529296875,-79.33378614485263824462890625
657,2020-05-31T18:22:58.000Z,23.0,91,142,43.70286553166806697845458984375,-79.3338583968579769134521484375
658,2020-05-31T18:23:01.000Z,23.0,91,141,43.702851198613643646240234375,-79.33393911458551883697509765625
659,2020-05-31T18:23:04.000Z,23.0,90,138,43.7028490193188190460205078125,-79.3340059183537960052490234375
660,2020-05-31T18:23:06.000Z,23.0,90,137,43.70284457691013813018798828125,-79.33414178900420665740966796875
661,2020-05-31T18:23:10.000Z,23.0,93,134,43.70284591801464557647705078125,-79.33420616202056407928466796875
662,2020-05-31T18:23:12.000Z,23.0,93,134,43.70284742675721645355224609375,-79.334271289408206939697265625
663,2020-05-31T18:23:14.000Z,23.0,93,138,43.70292655192315578460693359375,-79.334502629935741424560546875
664,2020-05-31T18:23:22.000Z,23.0,91,137,43.703008107841014862060546875,-79.334563650190830230712890625
665,2020-05-31T18:23:28.000Z,23.0,90,140,43.70307759381830692291259765625,-79.334668926894664764404296875
666,2020-05-31T18:23:35.000Z,23.0,90,140,43.70303953997790813446044921875,-79.33499657548964023590087890625
667,2020-05-31T18:23:43.000Z,23.0,94,138,43.70302931405603885650634765625,-79.335022307932376861572265625
668,2020-05-31T18:23:44.000Z,23.0,93,136,43.70300165377557277679443359375,-79.33506731875240802764892578125
669,2020-05-31T18:23:46.000Z,23.0,91,139,43.70299008674919605255126953125,-79.3350928835570812225341796875
670,2020-05-31T18:23:47.000Z,23.0,91,140,43.70295924134552478790283203125,-79.33516622520983219146728515625
671,2020-05-31T18:23:49.000Z,23.0,90,143,43.70292537845671176910400390625,-79.33526429347693920135498046875
672,2020-05-31T18:23:52.000Z,23.0,92,140,43.70291548781096935272216796875,-79.33529547415673732757568359375
673,2020-05-31T18:23:53.000Z,23.0,91,140,43.7028409726917743682861328125,-79.335562773048877716064453125
674,2020-05-31T18:24:01.000Z,23.0,91,140,43.7027286551892757415771484375,-79.33579436503350734710693359375
675,2020-05-31T18:24:09.000Z,23.0,91,140,43.70270443148910999298095703125,-79.33585203252732753753662109375
676,2020-05-31T18:24:11.000Z,23.0,90,137,43.70267844758927822113037109375,-79.33593048714101314544677734375
677,2020-05-31T18:24:14.000Z,23.0,90,140,43.7025831453502178192138671875,-79.336140453815460205078125
678,2020-05-31T18:24:25.000Z,23.0,90,141,43.70247208513319492340087890625,-79.33633868582546710968017578125
679,2020-05-31T18:24:32.000Z,23.0,90,139,43.70243520475924015045166015625,-79.336428456008434295654296875
680,2020-05-31T18:24:34.000Z,23.0,91,139,43.7023290060460567474365234375,-79.33663171716034412384033203125
681,2020-05-31T18:24:41.000Z,23.0,90,139,43.70223236270248889923095703125,-79.3368470482528209686279296875
682,2020-05-31T18:24:48.000Z,24.0,88,139,43.702094815671443939208984375,-79.337017871439456939697265625
683,2020-05-31T18:24:56.000Z,24.0,88,139,43.70198274962604045867919921875,-79.33717955835163593292236328125
684,2020-05-31T18:25:04.000Z,24.0,91,138,43.70195307768881320953369140625,-79.3374411575496196746826171875
685,2020-05-31T18:25:13.000Z,24.0,92,139,43.7018830887973308563232421875,-79.33766998350620269775390625
686,2020-05-31T18:25:21.000Z,24.0,91,141,43.701778985559940338134765625,-79.33786285109817981719970703125
687,2020-05-31T18:25:29.000Z,24.0,92,138,43.70166708715260028839111328125,-79.33808279223740100860595703125
688,2020-05-31T18:25:35.000Z,24.0,91,139,43.7015390954911708831787109375,-79.33827172033488750457763671875
689,2020-05-31T18:25:41.000Z,24.0,90,137,43.7014395184814929962158203125,-79.33848646469414234161376953125
690,2020-05-31T18:25:48.000Z,24.0,90,137,43.70132409967482089996337890625,-79.33869802393019199371337890625
691,2020-05-31T18:25:55.000Z,24.0,90,138,43.70127397589385509490966796875,-79.33876994065940380096435546875
692,2020-05-31T18:25:58.000Z,24.0,88,138,43.70112352073192596435546875,-79.3389307893812656402587890625
693,2020-05-31T18:26:06.000Z,24.0,88,139,43.7009932659566402435302734375,-79.33914293535053730010986328125
694,2020-05-31T18:26:14.000Z,24.0,90,138,43.70094825513660907745361328125,-79.33922298252582550048828125
695,2020-05-31T18:26:17.000Z,24.0,90,139,43.70079620741307735443115234375,-79.3393575958907604217529296875
696,2020-05-31T18:26:25.000Z,24.0,88,138,43.7007609196007251739501953125,-79.3394015170633792877197265625
697,2020-05-31T18:26:27.000Z,24.0,89,138,43.700605519115924835205078125,-79.3395621143281459808349609375
698,2020-05-31T18:26:35.000Z,24.0,93,139,43.700531423091888427734375,-79.339630343019962310791015625
699,2020-05-31T18:26:39.000Z,24.0,89,142,43.70038323104381561279296875,-79.3397642858326435089111328125
700,2020-05-31T18:26:47.000Z,24.0,85,141,43.70021316222846508026123046875,-79.3399071134626865386962890625
701,2020-05-31T18:26:55.000Z,24.0,90,143,43.70016194880008697509765625,-79.3399802036583423614501953125
702,2020-05-31T18:26:58.000Z,24.0,91,143,43.70013118721544742584228515625,-79.34002839960157871246337890625
703,2020-05-31T18:27:00.000Z,24.0,91,140,43.70000797323882579803466796875,-79.3402051739394664764404296875
704,2020-05-31T18:27:07.000Z,24.0,91,143,43.6998851783573627471923828125,-79.34039921499788761138916015625
705,2020-05-31T18:27:15.000Z,24.0,89,141,43.6997617967426776885986328125,-79.340596608817577362060546875
706,2020-05-31T18:27:23.000Z,25.0,91,144,43.6996315419673919677734375,-79.34079199098050594329833984375
707,2020-05-31T18:27:31.000Z,25.0,90,143,43.6995063163340091705322265625,-79.340988211333751678466796875
708,2020-05-31T18:27:40.000Z,25.0,89,143,43.69938335381448268890380859375,-79.341212175786495208740234375
709,2020-05-31T18:27:48.000Z,25.0,89,142,43.6992632411420345306396484375,-79.34141929261386394500732421875
710,2020-05-31T18:27:56.000Z,25.0,92,142,43.69913256727159023284912109375,-79.3415985815227031707763671875
711,2020-05-31T18:28:04.000Z,24.0,92,142,43.69900834746658802032470703125,-79.34182246215641498565673828125
712,2020-05-31T18:28:12.000Z,24.0,92,145,43.6988957785069942474365234375,-79.34203653596341609954833984375
713,2020-05-31T18:28:20.000Z,24.0,89,146,43.6988397873938083648681640625,-79.3421611748635768890380859375
714,2020-05-31T18:28:24.000Z,24.0,90,145,43.698782958090305328369140625,-79.34230609796941280364990234375
715,2020-05-31T18:28:29.000Z,24.0,91,143,43.698658905923366546630859375,-79.34246283955872058868408203125
716,2020-05-31T18:28:36.000Z,24.0,93,143,43.69853091426193714141845703125,-79.34265830554068088531494140625
717,2020-05-31T18:28:44.000Z,24.0,90,140,43.6984535492956638336181640625,-79.3429152108728885650634765625
718,2020-05-31T18:28:53.000Z,24.0,92,141,43.69838641025125980377197265625,-79.34314906597137451171875
719,2020-05-31T18:29:01.000Z,24.0,87,141,43.69836260564625263214111328125,-79.34327471069991588592529296875
720,2020-05-31T18:29:06.000Z,24.0,90,141,43.698338381946086883544921875,-79.3434037081897258758544921875
721,2020-05-31T18:29:11.000Z,24.0,91,144,43.69828834198415279388427734375,-79.34356640093028545379638671875
722,2020-05-31T18:29:16.000Z,24.0,91,147,43.6982735060155391693115234375,-79.343606047332286834716796875
723,2020-05-31T18:29:17.000Z,24.0,90,146,43.6981725879013538360595703125,-79.3438248150050640106201171875
724,2020-05-31T18:29:25.000Z,24.0,92,142,43.69816043414175510406494140625,-79.3438506312668323516845703125
725,2020-05-31T18:29:26.000Z,24.0,92,142,43.69808617047965526580810546875,-79.34401785023510456085205078125
726,2020-05-31T18:29:32.000Z,24.0,89,145,43.6980636231601238250732421875,-79.34425857849419116973876953125
727,2020-05-31T18:29:41.000Z,24.0,89,145,43.6980813927948474884033203125,-79.34437642805278301239013671875
728,2020-05-31T18:29:45.000Z,24.0,89,139,43.698103688657283782958984375,-79.34449980966746807098388671875
729,2020-05-31T18:29:49.000Z,24.0,86,136,43.69812673889100551605224609375,-79.34475679881870746612548828125
730,2020-05-31T18:29:59.000Z,24.0,86,136,43.69819077663123607635498046875,-79.3449989520013332366943359375
731,2020-05-31T18:30:07.000Z,24.0,85,137,43.69825087487697601318359375,-79.34526105411350727081298828125
732,2020-05-31T18:30:17.000Z,24.0,89,139,43.69826872833073139190673828125,-79.34535090811550617218017578125
733,2020-05-31T18:30:19.000Z,24.0,87,140,43.6983174271881580352783203125,-79.34561728499829769134521484375
734,2020-05-31T18:30:29.000Z,24.0,86,138,43.69838004000484943389892578125,-79.3458995036780834197998046875
735,2020-05-31T18:30:36.000Z,24.0,88,137,43.69841055013239383697509765625,-79.3461942113935947418212890625
736,2020-05-31T18:30:42.000Z,24.0,91,138,43.6984833888709545135498046875,-79.34643116779625415802001953125
737,2020-05-31T18:30:50.000Z,24.0,91,139,43.69858120568096637725830078125,-79.34665798209607601165771484375
738,2020-05-31T18:31:01.000Z,24.0,88,139,43.69856008328497409820556640625,-79.34691832400858402252197265625
739,2020-05-31T18:31:09.000Z,24.0,92,138,43.69854650460183620452880859375,-79.34698085300624370574951171875
740,2020-05-31T18:31:11.000Z,24.0,90,141,43.698509372770786285400390625,-79.34724873863160610198974609375
741,2020-05-31T18:31:19.000Z,24.0,88,140,43.698507361114025115966796875,-79.34728377498686313629150390625
742,2020-05-31T18:31:20.000Z,24.0,88,139,43.69849503971636295318603515625,-79.3475061468780040740966796875
743,2020-05-31T18:31:27.000Z,24.0,85,136,43.6985212750732898712158203125,-79.3476672470569610595703125
744,2020-05-31T18:31:32.000Z,24.0,86,139,43.698566369712352752685546875,-79.34791426174342632293701171875
745,2020-05-31T18:31:40.000Z,24.0,88,139,43.69859092868864536285400390625,-79.34804015792906284332275390625
746,2020-05-31T18:31:45.000Z,24.0,88,138,43.698617331683635711669921875,-79.34830234386026859283447265625
747,2020-05-31T18:31:54.000Z,24.0,88,136,43.6985863186419010162353515625,-79.3484512902796268463134765625
748,2020-05-31T18:31:59.000Z,24.0,89,139,43.69856460951268672943115234375,-79.34859327971935272216796875
749,2020-05-31T18:32:04.000Z,24.0,87,140,43.69856469333171844482421875,-79.3487178348004817962646484375
750,2020-05-31T18:32:08.000Z,24.0,86,144,43.69854482822120189666748046875,-79.34897038154304027557373046875
751,2020-05-31T18:32:16.000Z,24.0,87,142,43.698508031666278839111328125,-79.34912930242717266082763671875
752,2020-05-31T18:32:19.000Z,24.0,85,142,43.6984800361096858978271484375,-79.34925419278442859649658203125
753,2020-05-31T18:32:21.000Z,24.0,85,139,43.6984213627874851226806640625,-79.34953263960778713226318359375
754,2020-05-31T18:32:27.000Z,24.0,87,139,43.6984656192362308502197265625,-79.34978962875902652740478515625
755,2020-05-31T18:32:36.000Z,24.0,87,140,43.698444329202175140380859375,-79.35002583079040050506591796875
756,2020-05-31T18:32:48.000Z,24.0,88,141,43.69839982129633426666259765625,-79.350266642868518829345703125
757,2020-05-31T18:32:57.000Z,24.0,87,141,43.69838875718414783477783203125,-79.3503331951797008514404296875
758,2020-05-31T18:32:59.000Z,24.0,86,141,43.6983874998986721038818359375,-79.35057333670556545257568359375
759,2020-05-31T18:33:06.000Z,24.0,86,138,43.69839370250701904296875,-79.350746758282184600830078125
760,2020-05-31T18:33:13.000Z,24.0,87,136,43.6983774416148662567138671875,-79.35079671442508697509765625
761,2020-05-31T18:33:15.000Z,24.0,86,140,43.6983643658459186553955078125,-79.3508877418935298919677734375
762,2020-05-31T18:33:18.000Z,24.0,92,143,43.69836210273206233978271484375,-79.3509165756404399871826171875
763,2020-05-31T18:33:19.000Z,24.0,92,146,43.698359839618206024169921875,-79.35095018707215785980224609375
764,2020-05-31T18:33:20.000Z,24.0,91,149,43.698346428573131561279296875,-79.3510520271956920623779296875
765,2020-05-31T18:33:22.000Z,24.0,91,152,43.698337711393833160400390625,-79.35112285427749156951904296875
766,2020-05-31T18:33:24.000Z,24.0,91,153,43.69832522235810756683349609375,-79.35128160752356052398681640625
767,2020-05-31T18:33:29.000Z,24.0,93,150,43.69832321070134639739990234375,-79.35133743099868297576904296875
768,2020-05-31T18:33:31.000Z,24.0,93,146,43.69830963201820850372314453125,-79.35152719728648662567138671875
769,2020-05-31T18:33:38.000Z,24.0,88,149,43.6983103863894939422607421875,-79.3517611362040042877197265625
770,2020-05-31T18:33:47.000Z,24.0,88,147,43.69831860065460205078125,-79.35184956528246402740478515625
771,2020-05-31T18:33:51.000Z,24.0,88,145,43.69829781353473663330078125,-79.351976215839385986328125
772,2020-05-31T18:33:56.000Z,24.0,87,142,43.6982356198132038116455078125,-79.3520836718380451202392578125
773,2020-05-31T18:34:01.000Z,24.0,89,137,43.6982207000255584716796875,-79.35210336931049823760986328125
774,2020-05-31T18:34:02.000Z,24.0,90,137,43.69820318184792995452880859375,-79.35212734155356884002685546875
775,2020-05-31T18:34:03.000Z,24.0,90,137,43.6981172673404216766357421875,-79.3521815724670886993408203125
776,2020-05-31T18:34:07.000Z,24.0,89,137,43.69811517186462879180908203125,-79.3524457700550556182861328125
777,2020-05-31T18:34:16.000Z,24.0,91,137,43.69816093705594539642333984375,-79.35269110836088657379150390625
778,2020-05-31T18:34:24.000Z,24.0,86,139,43.6981454305350780487060546875,-79.35282044112682342529296875
779,2020-05-31T18:34:28.000Z,24.0,85,143,43.69813847355544567108154296875,-79.35284650884568691253662109375
780,2020-05-31T18:34:29.000Z,24.0,84,147,43.698132522404193878173828125,-79.3528814613819122314453125
781,2020-05-31T18:34:30.000Z,24.0,83,147,43.69811835698783397674560546875,-79.35297575779259204864501953125
782,2020-05-31T18:34:33.000Z,24.0,86,147,43.69809933006763458251953125,-79.35304549522697925567626953125
783,2020-05-31T18:34:36.000Z,24.0,87,147,43.698072843253612518310546875,-79.35310869477689266204833984375
