I,time,atemp,cad,hr,lat,lon
43,2020-05-24T17:16:38.000Z,30.0,92,137,43.716140873730182647705078125,-79.35982310213148593902587890625
44,2020-05-24T17:16:43.000Z,30.0,90,137,43.71617297641932964324951171875,-79.35982578434050083160400390625
45,2020-05-24T17:16:47.000Z,30.0,89,138,43.716171048581600189208984375,-79.35980214737355709075927734375
46,2020-05-24T17:16:50.000Z,30.0,92,139,43.7161822803318500518798828125,-79.359789825975894927978515625
47,2020-05-24T17:16:52.000Z,30.0,93,139,43.7161915004253387451171875,-79.35970994643867015838623046875
48,2020-05-24T17:16:54.000Z,30.0,92,139,43.71621572412550449371337890625,-79.3596863932907581329345703125
49,2020-05-24T17:16:56.000Z,30.0,92,139,43.71623449958860874176025390625,-79.359614811837673187255859375
50,2020-05-24T17:16:58.000Z,30.0,91,139,43.71623869054019451141357421875,-79.3595603294670581817626953125
51,2020-05-24T17:17:00.000Z,30.0,92,139,43.71624849736690521240234375,-79.35948531143367290496826171875
52,2020-05-24T17:17:02.000Z,30.0,92,138,43.716258890926837921142578125,-79.35940182767808437347412109375
53,2020-05-24T17:17:05.000Z,30.0,94,137,43.7162664346396923065185546875,-79.35935505665838718414306640625
54,2020-05-24T17:17:08.000Z,30.0,91,136,43.716318905353546142578125,-79.359339214861392974853515625
55,2020-05-24T17:17:11.000Z,30.0,92,135,43.71632334776222705841064453125,-79.35928867198526859283447265625
56,2020-05-24T17:17:13.000Z,30.0,93,135,43.7163432128727436065673828125,-79.35923821292817592620849609375
57,2020-05-24T17:17:17.000Z,30.0,92,130,43.7163455598056316375732421875,-79.35923092067241668701171875
58,2020-05-24T17:17:18.000Z,30.0,92,130,43.71639241464436054229736328125,-79.3589739315211772918701171875
59,2020-05-24T17:17:20.000Z,30.0,92,128,43.71639593504369258880615234375,-79.3588364683091640472412109375
60,2020-05-24T17:17:22.000Z,30.0,94,129,43.7164206616580486297607421875,-79.35862180776894092559814453125
61,2020-05-24T17:17:27.000Z,30.0,91,132,43.71641018427908420562744140625,-79.358587525784969329833984375
62,2020-05-24T17:17:28.000Z,30.0,92,131,43.71640297584235668182373046875,-79.35833145864307880401611328125
63,2020-05-24T17:17:36.000Z,30.0,92,130,43.7163975276052951812744140625,-79.3580740503966808319091796875
64,2020-05-24T17:17:46.000Z,30.0,92,132,43.71635100804269313812255859375,-79.35785469599068164825439453125
65,2020-05-24T17:17:56.000Z,30.0,95,133,43.71630859561264514923095703125,-79.35776668600738048553466796875
66,2020-05-24T17:17:59.000Z,30.0,96,134,43.716260902583599090576171875,-79.3576130457222461700439453125
67,2020-05-24T17:18:03.000Z,30.0,92,130,43.7162530235946178436279296875,-79.3575458228588104248046875
68,2020-05-24T17:18:05.000Z,30.0,92,130,43.71619460172951221466064453125,-79.35728363692760467529296875
69,2020-05-24T17:18:12.000Z,30.0,93,130,43.71614028699696063995361328125,-79.35703930445015430450439453125
70,2020-05-24T17:18:20.000Z,30.0,94,129,43.71611849404871463775634765625,-79.3567894399166107177734375
71,2020-05-24T17:18:27.000Z,30.0,94,130,43.7161298096179962158203125,-79.35660813935101032257080078125
72,2020-05-24T17:18:33.000Z,30.0,94,133,43.71614984236657619476318359375,-79.3565426766872406005859375
73,2020-05-24T17:18:35.000Z,30.0,94,131,43.7161557935178279876708984375,-79.3564942292869091033935546875
74,2020-05-24T17:18:37.000Z,30.0,94,134,43.716163001954555511474609375,-79.35643916018307209014892578125
75,2020-05-24T17:18:39.000Z,30.0,94,133,43.7161990441381931304931640625,-79.35624964535236358642578125
76,2020-05-24T17:18:45.000Z,30.0,93,136,43.71621874161064624786376953125,-79.3561591207981109619140625
77,2020-05-24T17:18:48.000Z,30.0,94,138,43.71623332612216472625732421875,-79.35590171255171298980712890625
78,2020-05-24T17:18:56.000Z,30.0,91,137,43.71625260449945926666259765625,-79.35579693876206874847412109375
79,2020-05-24T17:18:59.000Z,30.0,92,134,43.71630155481398105621337890625,-79.35562259517610073089599609375
80,2020-05-24T17:19:04.000Z,30.0,92,128,43.7163965217769145965576171875,-79.355424530804157257080078125
81,2020-05-24T17:19:10.000Z,30.0,94,131,43.71646265499293804168701171875,-79.3553754128515720367431640625
82,2020-05-24T17:19:13.000Z,30.0,95,132,43.7165074981749057769775390625,-79.35536091215908527374267578125
83,2020-05-24T17:19:15.000Z,30.0,95,132,43.7165510840713977813720703125,-79.35535051859915256500244140625
84,2020-05-24T17:19:17.000Z,30.0,93,133,43.7167374975979328155517578125,-79.35538086108863353729248046875
85,2020-05-24T17:19:26.000Z,30.0,90,132,43.71691779233515262603759765625,-79.35545780695974826812744140625
86,2020-05-24T17:19:33.000Z,30.0,93,132,43.7170137651264667510986328125,-79.35564036481082439422607421875
87,2020-05-24T17:19:41.000Z,30.0,89,132,43.71701938100159168243408203125,-79.3558967672288417816162109375
88,2020-05-24T17:19:51.000Z,30.0,93,133,43.71699507348239421844482421875,-79.3561618030071258544921875
89,2020-05-24T17:20:00.000Z,30.0,93,135,43.7170251645147800445556640625,-79.35642675496637821197509765625
90,2020-05-24T17:20:10.000Z,30.0,93,134,43.7169956602156162261962890625,-79.35669891536235809326171875
91,2020-05-24T17:20:19.000Z,30.0,91,135,43.71698652394115924835205078125,-79.35683344490826129913330078125
92,2020-05-24T17:20:24.000Z,30.0,91,132,43.71697713620960712432861328125,-79.35700829140841960906982421875
93,2020-05-24T17:20:30.000Z,30.0,93,135,43.7169678322970867156982421875,-79.35727315954864025115966796875
94,2020-05-24T17:20:37.000Z,30.0,92,134,43.71697344817221164703369140625,-79.357430823147296905517578125
95,2020-05-24T17:20:41.000Z,30.0,92,137,43.71698166243731975555419921875,-79.357457645237445831298828125
96,2020-05-24T17:20:42.000Z,30.0,91,135,43.71704687364399433135986328125,-79.357697702944278717041015625
97,2020-05-24T17:20:51.000Z,30.0,91,136,43.71708811260759830474853515625,-79.357967935502529144287109375
98,2020-05-24T17:20:59.000Z,29.0,92,135,43.7171374820172786712646484375,-79.358213357627391815185546875
99,2020-05-24T17:21:07.000Z,29.0,91,134,43.717153407633304595947265625,-79.35830413363873958587646484375
100,2020-05-24T17:21:10.000Z,29.0,91,139,43.717160783708095550537109375,-79.3583365716040134429931640625
101,2020-05-24T17:21:11.000Z,29.0,91,139,43.71723328717052936553955078125,-79.35856707394123077392578125
102,2020-05-24T17:21:19.000Z,29.0,90,137,43.71724803932011127471923828125,-79.3585947342216968536376953125
103,2020-05-24T17:21:20.000Z,29.0,90,137,43.71730620972812175750732421875,-79.35885272920131683349609375
104,2020-05-24T17:21:28.000Z,29.0,92,136,43.71732540428638458251953125,-79.35891307890415191650390625
105,2020-05-24T17:21:30.000Z,29.0,92,133,43.717441745102405548095703125,-79.35913310386240482330322265625
106,2020-05-24T17:21:38.000Z,29.0,92,135,43.71757443062961101531982421875,-79.35930375941097736358642578125
107,2020-05-24T17:21:47.000Z,29.0,92,136,43.71772044338285923004150390625,-79.3594614230096340179443359375
108,2020-05-24T17:21:56.000Z,29.0,89,137,43.7178841419517993927001953125,-79.35962210409343242645263671875
109,2020-05-24T17:22:05.000Z,29.0,90,135,43.71803627349436283111572265625,-79.35976292006671428680419921875
110,2020-05-24T17:22:12.000Z,29.0,91,138,43.7180782668292522430419921875,-79.35978320427238941192626953125
111,2020-05-24T17:22:14.000Z,29.0,91,140,43.7181017361581325531005859375,-79.3597564660012722015380859375
112,2020-05-24T17:22:16.000Z,29.0,91,140,43.71813476085662841796875,-79.3597264587879180908203125
113,2020-05-24T17:22:19.000Z,29.0,93,138,43.7181399576365947723388671875,-79.359678514301776885986328125
114,2020-05-24T17:22:22.000Z,29.0,92,136,43.7181897461414337158203125,-79.35961590148508548736572265625
115,2020-05-24T17:22:26.000Z,29.0,94,133,43.718209527432918548583984375,-79.3595988862216472625732421875
116,2020-05-24T17:22:27.000Z,29.0,94,133,43.71823643334209918975830078125,-79.3595628440380096435546875
117,2020-05-24T17:22:29.000Z,29.0,93,131,43.71827549301087856292724609375,-79.35954147018492221832275390625
118,2020-05-24T17:22:31.000Z,29.0,91,129,43.7183220125734806060791015625,-79.35950844548642635345458984375
119,2020-05-24T17:22:34.000Z,29.0,89,129,43.7183699570596218109130859375,-79.35947491787374019622802734375
120,2020-05-24T17:22:36.000Z,29.0,87,133,43.7184514291584491729736328125,-79.3593822978436946868896484375
121,2020-05-24T17:22:40.000Z,29.0,87,134,43.718469031155109405517578125,-79.35934281907975673675537109375
122,2020-05-24T17:22:42.000Z,29.0,87,132,43.71850825846195220947265625,-79.3593175895512104034423828125
123,2020-05-24T17:22:45.000Z,29.0,94,130,43.71852560900151729583740234375,-79.359298646450042724609375
124,2020-05-24T17:22:46.000Z,29.0,94,130,43.7186371721327304840087890625,-79.35920485295355319976806640625
125,2020-05-24T17:22:53.000Z,29.0,93,128,43.71874697506427764892578125,-79.3590849079191684722900390625
126,2020-05-24T17:22:59.000Z,29.0,93,131,43.7188242562115192413330078125,-79.359038807451725006103515625
127,2020-05-24T17:23:02.000Z,29.0,87,130,43.718931041657924652099609375,-79.3590020947158336639404296875
128,2020-05-24T17:23:07.000Z,29.0,87,129,43.71897940523922443389892578125,-79.35898927040398120880126953125
129,2020-05-24T17:23:10.000Z,29.0,89,131,43.71902517043054103851318359375,-79.35897837392985820770263671875
130,2020-05-24T17:23:12.000Z,29.0,89,131,43.7191082350909709930419921875,-79.3589367158710956573486328125
131,2020-05-24T17:23:16.000Z,29.0,90,130,43.7191652320325374603271484375,-79.358892627060413360595703125
132,2020-05-24T17:23:20.000Z,29.0,91,130,43.7191769666969776153564453125,-79.358852393925189971923828125
133,2020-05-24T17:23:22.000Z,29.0,92,127,43.71920253150165081024169921875,-79.35880235396325588226318359375
134,2020-05-24T17:23:24.000Z,29.0,91,128,43.71925667859613895416259765625,-79.3587680719792842864990234375
135,2020-05-24T17:23:26.000Z,29.0,91,128,43.71935189701616764068603515625,-79.358599595725536346435546875
136,2020-05-24T17:23:32.000Z,29.0,85,129,43.71940076351165771484375,-79.35846053995192050933837890625
137,2020-05-24T17:23:37.000Z,29.0,90,128,43.71939447708427906036376953125,-79.3582792393863201141357421875
138,2020-05-24T17:23:43.000Z,29.0,88,130,43.7193967401981353759765625,-79.3581541813910007476806640625
139,2020-05-24T17:23:48.000Z,29.0,91,132,43.71936162002384662628173828125,-79.3580009602010250091552734375
140,2020-05-24T17:23:56.000Z,29.0,91,127,43.71922516264021396636962890625,-79.35789761133491992950439453125
141,2020-05-24T17:24:06.000Z,29.0,90,129,43.71906808577477931976318359375,-79.35778680257499217987060546875
142,2020-05-24T17:24:14.000Z,29.0,91,131,43.71894545853137969970703125,-79.357691667973995208740234375
143,2020-05-24T17:24:20.000Z,29.0,90,131,43.71892743743956089019775390625,-79.357669539749622344970703125
144,2020-05-24T17:24:21.000Z,29.0,90,131,43.7188671715557575225830078125,-79.35758178122341632843017578125
145,2020-05-24T17:24:25.000Z,29.0,88,129,43.7188255973160266876220703125,-79.35749477706849575042724609375
146,2020-05-24T17:24:28.000Z,28.0,89,132,43.71870917268097400665283203125,-79.3572921864688396453857421875
147,2020-05-24T17:24:35.000Z,28.0,88,132,43.7186794169247150421142578125,-79.3572298251092433929443359375
148,2020-05-24T17:24:37.000Z,28.0,88,131,43.718599788844585418701171875,-79.3570179305970668792724609375
149,2020-05-24T17:24:44.000Z,28.0,89,134,43.7185771577060222625732421875,-79.35687418095767498016357421875
150,2020-05-24T17:24:49.000Z,28.0,88,131,43.71855041943490505218505859375,-79.35676085762679576873779296875
151,2020-05-24T17:24:55.000Z,28.0,85,134,43.7185357511043548583984375,-79.35657553374767303466796875
152,2020-05-24T17:25:02.000Z,28.0,89,134,43.7185469828546047210693359375,-79.35645240359008312225341796875
153,2020-05-24T17:25:07.000Z,28.0,87,133,43.71858126483857631683349609375,-79.356367327272891998291015625
154,2020-05-24T17:25:11.000Z,28.0,87,132,43.718595765531063079833984375,-79.35634628869593143463134765625
155,2020-05-24T17:25:12.000Z,28.0,87,132,43.718623258173465728759765625,-79.3562556803226470947265625
156,2020-05-24T17:25:16.000Z,28.0,84,133,43.71862334199249744415283203125,-79.35619994066655635833740234375
157,2020-05-24T17:25:18.000Z,28.0,85,133,43.71863742358982563018798828125,-79.356115870177745819091796875
158,2020-05-24T17:25:20.000Z,28.0,84,134,43.71868922375142574310302734375,-79.35600263066589832305908203125
159,2020-05-24T17:25:25.000Z,28.0,0,134,43.7186940014362335205078125,-79.35599575750529766082763671875
160,2020-05-24T17:25:27.000Z,28.0,0,137,43.71873063035309314727783203125,-79.355942867696285247802734375
161,2020-05-24T17:25:31.000Z,28.0,65,135,43.7187608890235424041748046875,-79.35567875392735004425048828125
162,2020-05-24T17:25:40.000Z,28.0,93,134,43.7188111804425716400146484375,-79.355566017329692840576171875
163,2020-05-24T17:25:45.000Z,28.0,90,134,43.718888461589813232421875,-79.355323947966098785400390625
164,2020-05-24T17:25:54.000Z,28.0,91,135,43.71892559342086315155029296875,-79.3552446551620960235595703125
165,2020-05-24T17:25:58.000Z,28.0,89,132,43.71892576105892658233642578125,-79.355224035680294036865234375
166,2020-05-24T17:25:59.000Z,28.0,89,132,43.7189322151243686676025390625,-79.3552037514746189117431640625
167,2020-05-24T17:26:00.000Z,28.0,88,133,43.7189649045467376708984375,-79.35512789525091648101806640625
168,2020-05-24T17:26:04.000Z,28.0,88,133,43.7189996056258678436279296875,-79.3550324253737926483154296875
169,2020-05-24T17:26:07.000Z,28.0,88,132,43.71901729144155979156494140625,-79.35497132129967212677001953125
170,2020-05-24T17:26:09.000Z,28.0,91,132,43.71903455816209316253662109375,-79.35488901101052761077880859375
171,2020-05-24T17:26:12.000Z,28.0,89,132,43.71904729865491390228271484375,-79.35484928078949451446533203125
172,2020-05-24T17:26:13.000Z,28.0,91,132,43.71907881461083889007568359375,-79.35479094274342060089111328125
173,2020-05-24T17:26:15.000Z,28.0,91,132,43.71911443769931793212890625,-79.35474802739918231964111328125
174,2020-05-24T17:26:17.000Z,28.0,90,133,43.7192678265273571014404296875,-79.35477652586996555328369140625
175,2020-05-24T17:26:22.000Z,28.0,93,136,43.71944828890264034271240234375,-79.35488582588732242584228515625
176,2020-05-24T17:26:28.000Z,28.0,87,137,43.719476871192455291748046875,-79.35490862466394901275634765625
177,2020-05-24T17:26:30.000Z,28.0,87,137,43.7194968201220035552978515625,-79.35492890886962413787841796875
178,2020-05-24T17:26:33.000Z,28.0,0,136,43.71952557004988193511962890625,-79.35494877398014068603515625
179,2020-05-24T17:26:35.000Z,28.0,59,134,43.71953981928527355194091796875,-79.35495874844491481781005859375
180,2020-05-24T17:26:36.000Z,28.0,59,134,43.71955473907291889190673828125,-79.35496696271002292633056640625
181,2020-05-24T17:26:38.000Z,28.0,59,132,43.71957753784954547882080078125,-79.3549816310405731201171875
182,2020-05-24T17:26:41.000Z,28.0,59,128,43.71958759613335132598876953125,-79.354990012943744659423828125
183,2020-05-24T17:26:42.000Z,28.0,59,123,43.719602264463901519775390625,-79.3549982272088527679443359375
184,2020-05-24T17:26:43.000Z,28.0,59,123,43.71962464414536952972412109375,-79.35500484891235828399658203125
185,2020-05-24T17:26:45.000Z,28.0,59,123,43.7196381390094757080078125,-79.35501021333038806915283203125
186,2020-05-24T17:26:46.000Z,28.0,59,123,43.7197258137166500091552734375,-79.35506838373839855194091796875
187,2020-05-24T17:26:50.000Z,28.0,59,123,43.719896972179412841796875,-79.35520358383655548095703125
188,2020-05-24T17:26:58.000Z,28.0,92,125,43.72007676400244235992431640625,-79.35529637150466442108154296875
189,2020-05-24T17:27:04.000Z,28.0,93,125,43.72020618058741092681884765625,-79.35535646975040435791015625
190,2020-05-24T17:27:10.000Z,28.0,92,127,43.72025613673031330108642578125,-79.35541539452970027923583984375
191,2020-05-24T17:27:14.000Z,28.0,80,130,43.72035671956837177276611328125,-79.35561664402484893798828125
192,2020-05-24T17:27:24.000Z,28.0,86,130,43.72043416835367679595947265625,-79.35584723018109798431396484375
193,2020-05-24T17:27:33.000Z,28.0,89,133,43.7205366790294647216796875,-79.3560600467026233673095703125
194,2020-05-24T17:27:40.000Z,28.0,92,131,43.7205526046454906463623046875,-79.35614730231463909149169921875
195,2020-05-24T17:27:42.000Z,28.0,92,131,43.7205401994287967681884765625,-79.3564192950725555419921875
196,2020-05-24T17:27:49.000Z,28.0,89,133,43.7205207534134387969970703125,-79.356514513492584228515625
197,2020-05-24T17:27:52.000Z,28.0,90,133,43.7204728089272975921630859375,-79.35675146989524364471435546875
198,2020-05-24T17:28:01.000Z,28.0,90,134,43.7204453162848949432373046875,-79.3568564951419830322265625
199,2020-05-24T17:28:05.000Z,28.0,90,135,43.7204047478735446929931640625,-79.356929250061511993408203125
200,2020-05-24T17:28:09.000Z,28.0,90,134,43.7203782610595226287841796875,-79.35695883817970752716064453125
201,2020-05-24T17:28:11.000Z,28.0,89,134,43.7203500978648662567138671875,-79.35706713236868381500244140625
202,2020-05-24T17:28:15.000Z,28.0,88,134,43.72032671235501766204833984375,-79.3572060205042362213134765625
203,2020-05-24T17:28:20.000Z,28.0,89,135,43.72028999961912631988525390625,-79.3572610057890415191650390625
204,2020-05-24T17:28:23.000Z,28.0,88,135,43.72027960605919361114501953125,-79.35733728110790252685546875
205,2020-05-24T17:28:26.000Z,28.0,83,139,43.7202736549079418182373046875,-79.357540793716907501220703125
206,2020-05-24T17:28:33.000Z,28.0,86,137,43.72020349837839603424072265625,-79.357616566121578216552734375
207,2020-05-24T17:28:36.000Z,28.0,85,141,43.72014096938073635101318359375,-79.35769342817366123199462890625
208,2020-05-24T17:28:41.000Z,28.0,0,139,43.72010928578674793243408203125,-79.3577381037175655364990234375
209,2020-05-24T17:28:47.000Z,28.0,0,136,43.7200905941426753997802734375,-79.35781798325479030609130859375
210,2020-05-24T17:28:52.000Z,28.0,0,137,43.72008145786821842193603515625,-79.357863999903202056884765625
211,2020-05-24T17:28:54.000Z,28.0,86,138,43.7200862355530261993408203125,-79.3579749763011932373046875
212,2020-05-24T17:28:59.000Z,28.0,88,138,43.72004994191229343414306640625,-79.35817823745310306549072265625
213,2020-05-24T17:29:07.000Z,28.0,90,138,43.72004088945686817169189453125,-79.3582312949001789093017578125
214,2020-05-24T17:29:09.000Z,28.0,90,138,43.72002194635570049285888671875,-79.3582980148494243621826171875
215,2020-05-24T17:29:11.000Z,28.0,91,135,43.7200158275663852691650390625,-79.35835962183773517608642578125
216,2020-05-24T17:29:13.000Z,28.0,91,135,43.72002077288925647735595703125,-79.358605630695819854736328125
217,2020-05-24T17:29:20.000Z,28.0,92,136,43.719960339367389678955078125,-79.358861446380615234375
218,2020-05-24T17:29:28.000Z,28.0,93,135,43.71996142901480197906494140625,-79.3591305054724216461181640625
219,2020-05-24T17:29:38.000Z,28.0,90,135,43.71997140347957611083984375,-79.35940937139093875885009765625
220,2020-05-24T17:29:47.000Z,28.0,88,136,43.7199318408966064453125,-79.35959167778491973876953125
221,2020-05-24T17:29:52.000Z,28.0,89,135,43.7198867462575435638427734375,-79.35984908603131771087646484375
222,2020-05-24T17:30:00.000Z,28.0,88,136,43.71991080231964588165283203125,-79.36012434773147106170654296875
223,2020-05-24T17:30:08.000Z,28.0,91,136,43.71991599909961223602294921875,-79.360223673284053802490234375
224,2020-05-24T17:30:11.000Z,28.0,90,138,43.7199638597667217254638671875,-79.3604774773120880126953125
225,2020-05-24T17:30:18.000Z,28.0,91,138,43.719979114830493927001953125,-79.3606120906770229339599609375
226,2020-05-24T17:30:23.000Z,28.0,89,134,43.72003979980945587158203125,-79.36086036264896392822265625
227,2020-05-24T17:30:31.000Z,28.0,88,134,43.72012806124985218048095703125,-79.3610600195825099945068359375
228,2020-05-24T17:30:38.000Z,28.0,85,140,43.7201532907783985137939453125,-79.36107493937015533447265625
229,2020-05-24T17:30:39.000Z,28.0,85,139,43.7202599085867404937744140625,-79.36121248640120029449462890625
230,2020-05-24T17:30:45.000Z,28.0,92,139,43.720326460897922515869140625,-79.36134609393775463104248046875
231,2020-05-24T17:30:51.000Z,28.0,87,140,43.7203591503202915191650390625,-79.361411221325397491455078125
232,2020-05-24T17:30:54.000Z,28.0,88,142,43.72039561159908771514892578125,-79.36147048138082027435302734375
233,2020-05-24T17:30:57.000Z,28.0,88,144,43.72044674120843410491943359375,-79.36152379028499126434326171875
234,2020-05-24T17:31:01.000Z,28.0,84,143,43.72046266682446002960205078125,-79.36152546666562557220458984375
235,2020-05-24T17:31:03.000Z,28.0,84,143,43.72046786360442638397216796875,-79.36151876114308834075927734375
236,2020-05-24T17:31:04.000Z,28.0,84,143,43.720484711229801177978515625,-79.361508786678314208984375
237,2020-05-24T17:31:06.000Z,28.0,85,148,43.72049317695200443267822265625,-79.36150048859417438507080078125
238,2020-05-24T17:31:07.000Z,28.0,85,149,43.72052335180342197418212890625,-79.36146997846662998199462890625
239,2020-05-24T17:31:10.000Z,28.0,85,150,43.72051949612796306610107421875,-79.36144868843257427215576171875
240,2020-05-24T17:31:11.000Z,28.0,81,150,43.72054673731327056884765625,-79.36138079501688480377197265625
241,2020-05-24T17:31:15.000Z,28.0,80,150,43.720558471977710723876953125,-79.36136973090469837188720703125
242,2020-05-24T17:31:16.000Z,28.0,81,146,43.720568530261516571044921875,-79.36135397292673587799072265625
243,2020-05-24T17:31:17.000Z,28.0,81,146,43.72057221829891204833984375,-79.3613336049020290374755859375
244,2020-05-24T17:31:18.000Z,28.0,80,146,43.720588646829128265380859375,-79.3612769432365894317626953125
245,2020-05-24T17:31:21.000Z,28.0,80,148,43.72059728018939495086669921875,-79.36126135289669036865234375
246,2020-05-24T17:31:22.000Z,28.0,80,152,43.72060767374932765960693359375,-79.36124282889068126678466796875
247,2020-05-24T17:31:23.000Z,28.0,82,158,43.72061588801443576812744140625,-79.36121952719986438751220703125
248,2020-05-24T17:31:24.000Z,28.0,83,161,43.72064723633229732513427734375,-79.36121064238250255584716796875
249,2020-05-24T17:31:25.000Z,28.0,83,158,43.72065343894064426422119140625,-79.36119840480387210845947265625
250,2020-05-24T17:31:26.000Z,28.0,84,155,43.7206600606441497802734375,-79.36118147335946559906005859375
251,2020-05-24T17:31:27.000Z,28.0,84,155,43.72067037038505077362060546875,-79.36115968041121959686279296875
252,2020-05-24T17:31:29.000Z,28.0,82,155,43.72072032652795314788818359375,-79.3611173518002033233642578125
253,2020-05-24T17:31:33.000Z,28.0,81,154,43.72076072730123996734619140625,-79.3610787950456142425537109375
254,2020-05-24T17:31:36.000Z,28.0,81,154,43.72079509310424327850341796875,-79.36102305538952350616455078125
255,2020-05-24T17:31:40.000Z,28.0,81,155,43.72083918191492557525634765625,-79.36099003069102764129638671875
256,2020-05-24T17:31:44.000Z,28.0,80,155,43.720949403941631317138671875,-79.36101249419152736663818359375
257,2020-05-24T17:31:49.000Z,28.0,78,153,43.7209981866180896759033203125,-79.3609788827598094940185546875
258,2020-05-24T17:31:54.000Z,28.0,81,151,43.7210114300251007080078125,-79.3609762005507946014404296875
259,2020-05-24T17:31:55.000Z,28.0,81,150,43.721083514392375946044921875,-79.36098634265363216400146484375
260,2020-05-24T17:31:59.000Z,28.0,80,148,43.72109667398035526275634765625,-79.3609929643571376800537109375
