I,time,atemp,cad,hr,lat,lon
19,2020-05-28T00:55:46.000Z,27.0,92,158,43.7155767716467380523681640625,-79.35981304384768009185791015625
20,2020-05-28T00:55:47.000Z,27.0,93,153,43.7155955471098423004150390625,-79.35982360504567623138427734375
21,2020-05-28T00:55:48.000Z,27.0,93,149,43.71561893261969089508056640625,-79.35982930473983287811279296875
22,2020-05-28T00:55:49.000Z,27.0,92,144,43.71563963592052459716796875,-79.3598406203091144561767578125
23,2020-05-28T00:55:50.000Z,27.0,92,138,43.71566033922135829925537109375,-79.3598620779812335968017578125
24,2020-05-28T00:55:51.000Z,27.0,92,138,43.71567190624773502349853515625,-79.35993005521595478057861328125
25,2020-05-28T00:55:52.000Z,27.0,92,138,43.71585278771817684173583984375,-79.36001722700893878936767578125
26,2020-05-28T00:56:00.000Z,27.0,93,136,43.71603249572217464447021484375,-79.36011739075183868408203125
27,2020-05-28T00:56:08.000Z,27.0,91,135,43.71621228754520416259765625,-79.360152594745159149169921875
28,2020-05-28T00:56:15.000Z,27.0,93,136,43.7163509242236614227294921875,-79.3602144531905651092529296875
29,2020-05-28T00:56:22.000Z,27.0,90,139,43.71653390116989612579345703125,-79.3603297881782054901123046875
30,2020-05-28T00:56:30.000Z,27.0,92,137,43.7166231684386730194091796875,-79.3603889644145965576171875
31,2020-05-28T00:56:34.000Z,27.0,91,140,43.7166992761194705963134765625,-79.36042525805532932281494140625
32,2020-05-28T00:56:37.000Z,27.0,90,136,43.71675736270844936370849609375,-79.3604806624352931976318359375
33,2020-05-28T00:56:40.000Z,27.0,92,131,43.71689080260694026947021484375,-79.36062206514179706573486328125
34,2020-05-28T00:56:47.000Z,27.0,91,127,43.7168893776834011077880859375,-79.3606652319431304931640625
35,2020-05-28T00:56:48.000Z,27.0,92,124,43.71699473820626735687255859375,-79.36086698435246944427490234375
36,2020-05-28T00:56:55.000Z,27.0,92,125,43.71707654558122158050537109375,-79.36112699098885059356689453125
37,2020-05-28T00:57:02.000Z,27.0,91,126,43.71711753308773040771484375,-79.36112531460821628570556640625
38,2020-05-28T00:57:04.000Z,27.0,91,126,43.717194311320781707763671875,-79.36102573759853839874267578125
39,2020-05-28T00:57:09.000Z,27.0,93,126,43.71715634129941463470458984375,-79.361060522496700286865234375
40,2020-05-28T00:57:13.000Z,27.0,91,127,43.71713102795183658599853515625,-79.3610273301601409912109375
41,2020-05-28T00:57:18.000Z,27.0,93,130,43.7171415053308010101318359375,-79.36101593077182769775390625
42,2020-05-28T00:57:20.000Z,27.0,93,131,43.7172509729862213134765625,-79.360916353762149810791015625
43,2020-05-28T00:57:24.000Z,27.0,96,132,43.7174119055271148681640625,-79.36073170043528079986572265625
44,2020-05-28T00:57:33.000Z,27.0,92,131,43.7174868397414684295654296875,-79.36063949950039386749267578125
45,2020-05-28T00:57:37.000Z,27.0,92,131,43.717517517507076263427734375,-79.36059750616550445556640625
46,2020-05-28T00:57:39.000Z,27.0,93,131,43.71754626743495464324951171875,-79.360551573336124420166015625
47,2020-05-28T00:57:42.000Z,27.0,94,132,43.71758566237986087799072265625,-79.360468424856662750244140625
48,2020-05-28T00:57:46.000Z,27.0,93,133,43.71777475811541080474853515625,-79.3602516688406467437744140625
49,2020-05-28T00:57:50.000Z,27.0,93,133,43.71789495460689067840576171875,-79.36010641045868396759033203125
50,2020-05-28T00:57:53.000Z,27.0,93,130,43.71802453882992267608642578125,-79.3598992936313152313232421875
51,2020-05-28T00:58:00.000Z,27.0,93,134,43.718037195503711700439453125,-79.35987062752246856689453125
52,2020-05-28T00:58:01.000Z,27.0,93,134,43.71806359849870204925537109375,-79.359824024140834808349609375
53,2020-05-28T00:58:03.000Z,27.0,93,134,43.71807835064828395843505859375,-79.35981321148574352264404296875
54,2020-05-28T00:58:04.000Z,26.0,93,135,43.71944661252200603485107421875,-79.3580420315265655517578125
55,2020-05-28T01:06:30.000Z,26.0,58,90,43.7194368056952953338623046875,-79.35802283696830272674560546875
56,2020-05-28T01:06:31.000Z,26.0,58,90,43.71932105161249637603759765625,-79.35788445174694061279296875
57,2020-05-28T01:06:41.000Z,26.0,85,89,43.719305209815502166748046875,-79.3578668497502803802490234375
58,2020-05-28T01:06:42.000Z,26.0,86,89,43.71915676631033420562744140625,-79.35778948478400707244873046875
59,2020-05-28T01:06:48.000Z,26.0,88,92,43.71913581155240535736083984375,-79.3577823601663112640380859375
60,2020-05-28T01:06:49.000Z,26.0,87,95,43.71911519207060337066650390625,-79.3577769957482814788818359375
61,2020-05-28T01:06:50.000Z,26.0,86,98,43.7190720252692699432373046875,-79.35777473263442516326904296875
62,2020-05-28T01:06:52.000Z,26.0,83,103,43.71904763393104076385498046875,-79.35776366852223873138427734375
63,2020-05-28T01:06:53.000Z,26.0,82,108,43.71902165003120899200439453125,-79.35775193385779857635498046875
64,2020-05-28T01:06:54.000Z,26.0,82,108,43.7189882062375545501708984375,-79.35774221085011959075927734375
65,2020-05-28T01:06:56.000Z,26.0,84,111,43.71892743743956089019775390625,-79.35770868323743343353271484375
66,2020-05-28T01:06:59.000Z,26.0,83,114,43.71890681795775890350341796875,-79.35769376344978809356689453125
67,2020-05-28T01:07:00.000Z,26.0,83,111,43.71886759065091609954833984375,-79.35766660608351230621337890625
68,2020-05-28T01:07:02.000Z,26.0,84,116,43.71883540414273738861083984375,-79.3576267920434474945068359375
69,2020-05-28T01:07:04.000Z,26.0,85,119,43.71880196034908294677734375,-79.3575879000127315521240234375
70,2020-05-28T01:07:06.000Z,26.0,84,122,43.71878913603723049163818359375,-79.35756032355129718780517578125
71,2020-05-28T01:07:07.000Z,26.0,83,126,43.71876516379415988922119140625,-79.35751958750188350677490234375
72,2020-05-28T01:07:09.000Z,26.0,82,129,43.71873247437179088592529296875,-79.3574604950845241546630859375
73,2020-05-28T01:07:12.000Z,26.0,82,125,43.71870263479650020599365234375,-79.3574009835720062255859375
74,2020-05-28T01:07:14.000Z,26.0,82,119,43.718684613704681396484375,-79.3573756702244281768798828125
75,2020-05-28T01:07:15.000Z,26.0,82,119,43.7186254374682903289794921875,-79.3572546355426311492919921875
76,2020-05-28T01:07:19.000Z,26.0,84,122,43.7185489945113658905029296875,-79.35699957422912120819091796875
77,2020-05-28T01:07:26.000Z,26.0,85,122,43.7185087613761425018310546875,-79.356836043298244476318359375
78,2020-05-28T01:07:31.000Z,26.0,83,121,43.71845788322389125823974609375,-79.356573522090911865234375
79,2020-05-28T01:07:40.000Z,26.0,82,125,43.71840901672840118408203125,-79.35645374469459056854248046875
80,2020-05-28T01:07:45.000Z,26.0,83,125,43.71838445775210857391357421875,-79.356335811316967010498046875
81,2020-05-28T01:07:49.000Z,26.0,86,130,43.7183857150375843048095703125,-79.35629800893366336822509765625
82,2020-05-28T01:07:50.000Z,26.0,86,130,43.71838009916245937347412109375,-79.35607421211898326873779296875
83,2020-05-28T01:07:56.000Z,26.0,86,127,43.71839619241654872894287109375,-79.3558189831674098968505859375
84,2020-05-28T01:08:04.000Z,26.0,87,129,43.7184008024632930755615234375,-79.35579006560146808624267578125
85,2020-05-28T01:08:05.000Z,26.0,87,130,43.7184584699571132659912109375,-79.355525113642215728759765625
86,2020-05-28T01:08:14.000Z,25.0,87,129,43.7184665165841579437255859375,-79.355502314865589141845703125
87,2020-05-28T01:08:15.000Z,25.0,86,128,43.71847079135477542877197265625,-79.3554027378559112548828125
88,2020-05-28T01:08:18.000Z,25.0,86,128,43.7184772454202175140380859375,-79.35537834651768207550048828125
89,2020-05-28T01:08:19.000Z,25.0,87,128,43.71848537586629390716552734375,-79.35521406121551990509033203125
90,2020-05-28T01:08:23.000Z,25.0,89,129,43.7185738049447536468505859375,-79.3550200201570987701416015625
91,2020-05-28T01:08:30.000Z,25.0,87,129,43.71861780993640422821044921875,-79.35491264797747135162353515625
92,2020-05-28T01:08:34.000Z,25.0,86,126,43.7187491543591022491455078125,-79.35477552004158496856689453125
93,2020-05-28T01:08:43.000Z,25.0,85,128,43.718937076628208160400390625,-79.35470779426395893096923828125
94,2020-05-28T01:08:51.000Z,25.0,86,130,43.719144277274608612060546875,-79.35468667186796665191650390625
95,2020-05-28T01:08:57.000Z,25.0,84,129,43.71932230889797210693359375,-79.35474626719951629638671875
96,2020-05-28T01:09:04.000Z,25.0,83,128,43.719470165669918060302734375,-79.35485414229333400726318359375
97,2020-05-28T01:09:11.000Z,25.0,81,127,43.7194894440472126007080078125,-79.3548570759594440460205078125
98,2020-05-28T01:09:12.000Z,25.0,82,131,43.7195792980492115020751953125,-79.35490476898849010467529296875
99,2020-05-28T01:09:17.000Z,25.0,83,132,43.719682060182094573974609375,-79.354949779808521270751953125
100,2020-05-28T01:09:22.000Z,25.0,87,130,43.7198307551443576812744140625,-79.3550257198512554168701171875
101,2020-05-28T01:09:28.000Z,25.0,85,129,43.7200084514915943145751953125,-79.35490426607429981231689453125
102,2020-05-28T01:09:36.000Z,25.0,83,129,43.720085732638835906982421875,-79.35482027940452098846435546875
103,2020-05-28T01:09:40.000Z,25.0,83,129,43.7202389538288116455078125,-79.354662112891674041748046875
104,2020-05-28T01:09:48.000Z,25.0,84,127,43.720390498638153076171875,-79.35451802797615528106689453125
105,2020-05-28T01:09:56.000Z,25.0,84,127,43.7205609865486621856689453125,-79.3543974123895168304443359375
106,2020-05-28T01:10:04.000Z,25.0,86,128,43.72071378864347934722900390625,-79.35426103882491588592529296875
107,2020-05-28T01:10:13.000Z,25.0,83,130,43.72082359157502651214599609375,-79.354198090732097625732421875
108,2020-05-28T01:10:18.000Z,25.0,83,133,43.72084219940006732940673828125,-79.35421342961490154266357421875
109,2020-05-28T01:10:19.000Z,25.0,84,133,43.72083130292594432830810546875,-79.3544748611748218536376953125
110,2020-05-28T01:10:26.000Z,25.0,86,128,43.72078168205916881561279296875,-79.35472480952739715576171875
111,2020-05-28T01:10:34.000Z,25.0,85,129,43.7207507528364658355712890625,-79.3549851514399051666259765625
112,2020-05-28T01:10:42.000Z,25.0,83,129,43.72072217054665088653564453125,-79.3550843931734561920166015625
113,2020-05-28T01:10:45.000Z,25.0,85,129,43.72067707590758800506591796875,-79.35534314252436161041259765625
114,2020-05-28T01:10:53.000Z,25.0,83,130,43.72064488939940929412841796875,-79.3555920012295246124267578125
115,2020-05-28T01:11:01.000Z,25.0,84,132,43.72063181363046169281005859375,-79.3557173945009708404541015625
116,2020-05-28T01:11:05.000Z,25.0,84,132,43.72058755718171596527099609375,-79.3559618107974529266357421875
117,2020-05-28T01:11:13.000Z,25.0,83,133,43.72053600847721099853515625,-79.35621117241680622100830078125
118,2020-05-28T01:11:21.000Z,25.0,83,133,43.72050139121711254119873046875,-79.35646933503448963165283203125
119,2020-05-28T01:11:29.000Z,24.0,85,133,43.72051597572863101959228515625,-79.3567356280982494354248046875
120,2020-05-28T01:11:38.000Z,24.0,81,132,43.72052335180342197418212890625,-79.35700963251292705535888671875
121,2020-05-28T01:11:46.000Z,24.0,82,131,43.7205093540251255035400390625,-79.357265867292881011962890625
122,2020-05-28T01:11:54.000Z,24.0,82,134,43.72046652249991893768310546875,-79.35751908458769321441650390625
123,2020-05-28T01:12:02.000Z,24.0,81,131,43.72046568430960178375244140625,-79.3577696196734905242919921875
124,2020-05-28T01:12:10.000Z,24.0,86,130,43.72042201459407806396484375,-79.35803842730820178985595703125
125,2020-05-28T01:12:19.000Z,24.0,84,131,43.720422685146331787109375,-79.3581622280180454254150390625
126,2020-05-28T01:12:23.000Z,24.0,82,131,43.7204365991055965423583984375,-79.3582483939826488494873046875
127,2020-05-28T01:12:26.000Z,24.0,81,131,43.7205707095563411712646484375,-79.35842114500701427459716796875
128,2020-05-28T01:12:33.000Z,24.0,85,133,43.7207029759883880615234375,-79.3585927225649356842041015625
129,2020-05-28T01:12:41.000Z,24.0,82,132,43.720777742564678192138671875,-79.35884057544171810150146484375
130,2020-05-28T01:12:50.000Z,24.0,86,130,43.720770366489887237548828125,-79.35909840278327465057373046875
131,2020-05-28T01:12:57.000Z,24.0,87,131,43.72076760046184062957763671875,-79.3593470938503742218017578125
132,2020-05-28T01:13:05.000Z,24.0,83,131,43.720754273235797882080078125,-79.35957650654017925262451171875
133,2020-05-28T01:13:14.000Z,24.0,81,131,43.72090481221675872802734375,-79.35970474965870380401611328125
134,2020-05-28T01:14:02.000Z,24.0,60,117,43.7209123559296131134033203125,-79.3597122095525264739990234375
135,2020-05-28T01:14:03.000Z,24.0,60,118,43.7209281139075756072998046875,-79.35971438884735107421875
136,2020-05-28T01:14:04.000Z,24.0,60,118,43.72095032595098018646240234375,-79.359723441302776336669921875
137,2020-05-28T01:14:06.000Z,24.0,60,118,43.7209713645279407501220703125,-79.35973710380494594573974609375
138,2020-05-28T01:14:08.000Z,24.0,60,118,43.72098435647785663604736328125,-79.3597457371652126312255859375
139,2020-05-28T01:14:09.000Z,24.0,87,117,43.72099827043712139129638671875,-79.3597559630870819091796875
140,2020-05-28T01:14:11.000Z,24.0,84,117,43.72101570479571819305419921875,-79.35976996086537837982177734375
141,2020-05-28T01:14:12.000Z,24.0,84,116,43.72102190740406513214111328125,-79.3597903288900852203369140625
142,2020-05-28T01:14:13.000Z,24.0,84,116,43.7210355699062347412109375,-79.359796531498432159423828125
143,2020-05-28T01:14:14.000Z,24.0,84,115,43.72106247581541538238525390625,-79.35982377268373966217041015625
144,2020-05-28T01:14:17.000Z,24.0,79,119,43.72107253409922122955322265625,-79.3598359264433383941650390625
145,2020-05-28T01:14:18.000Z,24.0,78,122,43.721077144145965576171875,-79.3598417937755584716796875
146,2020-05-28T01:14:19.000Z,24.0,78,122,43.72108628042042255401611328125,-79.359847493469715118408203125
147,2020-05-28T01:14:20.000Z,24.0,79,126,43.72109080664813518524169921875,-79.35985495336353778839111328125
148,2020-05-28T01:14:21.000Z,24.0,79,129,43.72111159376800060272216796875,-79.3598724715411663055419921875
149,2020-05-28T01:14:23.000Z,24.0,79,128,43.72112802229821681976318359375,-79.35988605022430419921875
150,2020-05-28T01:14:25.000Z,24.0,78,134,43.72112986631691455841064453125,-79.35989351011812686920166015625
151,2020-05-28T01:14:26.000Z,24.0,78,133,43.72113271616399288177490234375,-79.35990549623966217041015625
152,2020-05-28T01:14:28.000Z,24.0,76,130,43.7211396731436252593994140625,-79.35990910045802593231201171875
153,2020-05-28T01:14:29.000Z,24.0,76,133,43.7211483903229236602783203125,-79.3599070049822330474853515625
154,2020-05-28T01:14:30.000Z,24.0,67,133,43.72115300036966800689697265625,-79.3599116988480091094970703125
155,2020-05-28T01:14:31.000Z,24.0,67,132,43.721174038946628570556640625,-79.35991563834249973297119140625
156,2020-05-28T01:14:34.000Z,24.0,67,130,43.72120329178869724273681640625,-79.35991915874183177947998046875
157,2020-05-28T01:14:37.000Z,24.0,65,130,43.72122667729854583740234375,-79.35992469079792499542236328125
158,2020-05-28T01:14:40.000Z,24.0,70,130,43.72124386020004749298095703125,-79.35992670245468616485595703125
159,2020-05-28T01:14:42.000Z,24.0,70,131,43.7212650664150714874267578125,-79.3599287979304790496826171875
160,2020-05-28T01:14:45.000Z,24.0,70,132,43.72128778137266635894775390625,-79.35992435552179813385009765625
161,2020-05-28T01:14:47.000Z,24.0,72,135,43.7213133461773395538330078125,-79.3599153868854045867919921875
162,2020-05-28T01:14:49.000Z,24.0,68,134,43.72135064564645290374755859375,-79.3599153868854045867919921875
163,2020-05-28T01:14:51.000Z,24.0,65,132,43.72136883437633514404296875,-79.359915554523468017578125
164,2020-05-28T01:14:53.000Z,24.0,65,129,43.72137461788952350616455078125,-79.35991823673248291015625
165,2020-05-28T01:14:54.000Z,24.0,64,129,43.72139758430421352386474609375,-79.3599230982363224029541015625
166,2020-05-28T01:14:57.000Z,24.0,62,129,43.721509985625743865966796875,-79.35983785428106784820556640625
167,2020-05-28T01:15:46.000Z,25.0,0,114,43.72154175303876399993896484375,-79.35976778157055377960205078125
168,2020-05-28T01:15:49.000Z,25.0,59,112,43.72157176025211811065673828125,-79.35965227894484996795654296875
169,2020-05-28T01:15:53.000Z,25.0,83,109,43.72157804667949676513671875,-79.35959461145102977752685546875
170,2020-05-28T01:15:55.000Z,25.0,82,103,43.7215755321085453033447265625,-79.359561838209629058837890625
171,2020-05-28T01:15:56.000Z,25.0,82,103,43.72158517129719257354736328125,-79.3594872392714023590087890625
172,2020-05-28T01:15:58.000Z,25.0,84,109,43.72158902697265148162841796875,-79.35945597477257251739501953125
173,2020-05-28T01:15:59.000Z,25.0,84,115,43.721608556807041168212890625,-79.35940258204936981201171875
174,2020-05-28T01:16:01.000Z,25.0,84,118,43.721618950366973876953125,-79.35937500558793544769287109375
175,2020-05-28T01:16:02.000Z,25.0,83,121,43.72163294814527034759521484375,-79.359342567622661590576171875
176,2020-05-28T01:16:03.000Z,25.0,83,125,43.7216444313526153564453125,-79.359304346144199371337890625
177,2020-05-28T01:16:04.000Z,25.0,83,125,43.72169162146747112274169921875,-79.3591673858463764190673828125
178,2020-05-28T01:16:08.000Z,25.0,82,128,43.7217186950147151947021484375,-79.35906889848411083221435546875
179,2020-05-28T01:16:11.000Z,25.0,81,131,43.72172967530786991119384765625,-79.35900636948645114898681640625
180,2020-05-28T01:16:13.000Z,25.0,82,134,43.72174375690519809722900390625,-79.35894316993653774261474609375
181,2020-05-28T01:16:15.000Z,25.0,82,131,43.72178700752556324005126953125,-79.35878525488078594207763671875
182,2020-05-28T01:16:20.000Z,25.0,82,135,43.721860349178314208984375,-79.35864619910717010498046875
183,2020-05-28T01:16:26.000Z,24.0,81,132,43.72188960202038288116455078125,-79.35859565623104572296142578125
184,2020-05-28T01:16:28.000Z,24.0,81,137,43.72189831919968128204345703125,-79.35856564901769161224365234375
185,2020-05-28T01:16:29.000Z,24.0,81,141,43.7219037674367427825927734375,-79.3585300259292125701904296875
186,2020-05-28T01:16:30.000Z,24.0,81,141,43.72191793285310268402099609375,-79.35842265374958515167236328125
187,2020-05-28T01:16:33.000Z,24.0,81,147,43.72192514128983020782470703125,-79.35838862322270870208740234375
188,2020-05-28T01:16:34.000Z,24.0,83,143,43.7219319306313991546630859375,-79.358352832496166229248046875
189,2020-05-28T01:16:35.000Z,24.0,83,139,43.72193922288715839385986328125,-79.35832005925476551055908203125
190,2020-05-28T01:16:36.000Z,24.0,83,140,43.72194710187613964080810546875,-79.35828971676528453826904296875
191,2020-05-28T01:16:37.000Z,24.0,83,139,43.721953891217708587646484375,-79.3582215718924999237060546875
192,2020-05-28T01:16:39.000Z,24.0,82,135,43.72198465280234813690185546875,-79.35806307010352611541748046875
193,2020-05-28T01:16:44.000Z,24.0,82,140,43.722012229263782501220703125,-79.35803490690886974334716796875
194,2020-05-28T01:16:45.000Z,24.0,82,143,43.7220244668424129486083984375,-79.3580071628093719482421875
195,2020-05-28T01:16:46.000Z,24.0,82,139,43.72204399667680263519287109375,-79.357946477830410003662109375
196,2020-05-28T01:16:48.000Z,24.0,81,134,43.7220543064177036285400390625,-79.35791403986513614654541015625
197,2020-05-28T01:16:49.000Z,24.0,81,134,43.7220650352537631988525390625,-79.3578839488327503204345703125
198,2020-05-28T01:16:50.000Z,24.0,81,130,43.7221062742173671722412109375,-79.3576358444988727569580078125
199,2020-05-28T01:16:58.000Z,24.0,87,129,43.72213468886911869049072265625,-79.35745705850422382354736328125
200,2020-05-28T01:17:04.000Z,24.0,84,132,43.72216419316828250885009765625,-79.35720912180840969085693359375
201,2020-05-28T01:17:12.000Z,24.0,82,133,43.72221331112086772918701171875,-79.35695171356201171875
202,2020-05-28T01:17:20.000Z,24.0,82,133,43.72220962308347225189208984375,-79.35669799335300922393798828125
203,2020-05-28T01:17:28.000Z,24.0,82,134,43.7222189269959926605224609375,-79.3564315326511859893798828125
204,2020-05-28T01:17:36.000Z,24.0,82,135,43.7223030813038349151611328125,-79.356194324791431427001953125
205,2020-05-28T01:17:44.000Z,24.0,82,132,43.72236787341535091400146484375,-79.3559537641704082489013671875
206,2020-05-28T01:17:52.000Z,24.0,80,133,43.722413219511508941650390625,-79.35570918023586273193359375
207,2020-05-28T01:18:01.000Z,24.0,81,131,43.72243425808846950531005859375,-79.35549418441951274871826171875
208,2020-05-28T01:18:08.000Z,24.0,80,128,43.72245571576058864593505859375,-79.355246834456920623779296875
209,2020-05-28T01:18:16.000Z,24.0,82,130,43.72246912680566310882568359375,-79.35497048310935497283935546875
210,2020-05-28T01:18:25.000Z,24.0,81,129,43.7225019000470638275146484375,-79.3547031842172145843505859375
211,2020-05-28T01:18:34.000Z,24.0,81,130,43.72258781455457210540771484375,-79.35446689836680889129638671875
212,2020-05-28T01:18:42.000Z,24.0,82,131,43.72266140766441822052001953125,-79.3542146869003772735595703125
213,2020-05-28T01:18:51.000Z,24.0,80,132,43.7226732261478900909423828125,-79.354185350239276885986328125
214,2020-05-28T01:18:52.000Z,24.0,80,133,43.72277305461466312408447265625,-79.35394965112209320068359375
215,2020-05-28T01:19:01.000Z,24.0,81,133,43.72295762412250041961669921875,-79.35383892618119716644287109375
216,2020-05-28T01:19:10.000Z,24.0,82,132,43.72315761633217334747314453125,-79.35388586483895778656005859375
217,2020-05-28T01:19:18.000Z,24.0,81,132,43.7233370728790760040283203125,-79.3539370782673358917236328125
218,2020-05-28T01:19:26.000Z,24.0,83,133,43.7235311977565288543701171875,-79.35395912267267704010009765625
219,2020-05-28T01:19:34.000Z,24.0,81,133,43.7237152643501758575439453125,-79.3539863638579845428466796875
220,2020-05-28T01:19:42.000Z,24.0,81,132,43.72390561737120151519775390625,-79.35402617789804935455322265625
221,2020-05-28T01:19:51.000Z,24.0,81,131,43.7240946292877197265625,-79.35408619232475757598876953125
222,2020-05-28T01:20:00.000Z,24.0,81,131,43.7241598404943943023681640625,-79.35410899110138416290283203125
223,2020-05-28T01:20:03.000Z,24.0,82,131,43.72428573668003082275390625,-79.35414251871407032012939453125
224,2020-05-28T01:20:09.000Z,24.0,83,134,43.7243700586259365081787109375,-79.35417495667934417724609375
225,2020-05-28T01:20:13.000Z,24.0,83,131,43.7244974635541439056396484375,-79.35423555783927440643310546875
226,2020-05-28T01:20:19.000Z,24.0,83,135,43.72460215352475643157958984375,-79.35431485064327716827392578125
227,2020-05-28T01:20:25.000Z,24.0,81,132,43.72469904832541942596435546875,-79.354367740452289581298828125
228,2020-05-28T01:20:30.000Z,24.0,83,131,43.7248820252716541290283203125,-79.3544302694499492645263671875
229,2020-05-28T01:20:39.000Z,24.0,81,133,43.72492217458784580230712890625,-79.35444309376180171966552734375
230,2020-05-28T01:20:41.000Z,24.0,79,132,43.72500456869602203369140625,-79.35451065190136432647705078125
231,2020-05-28T01:20:46.000Z,24.0,80,133,43.72506818734109401702880859375,-79.354545436799526214599609375
232,2020-05-28T01:20:50.000Z,24.0,79,134,43.7252558581531047821044921875,-79.35462020337581634521484375
233,2020-05-28T01:21:01.000Z,25.0,80,135,43.72535099275410175323486328125,-79.35459681786596775054931640625
234,2020-05-28T01:21:05.000Z,25.0,81,134,43.7255331315100193023681640625,-79.3545399047434329986572265625
235,2020-05-28T01:21:13.000Z,25.0,81,136,43.7257252447307109832763671875,-79.35448265634477138519287109375
236,2020-05-28T01:21:21.000Z,25.0,83,135,43.72590704821050167083740234375,-79.3545000068843364715576171875
237,2020-05-28T01:21:29.000Z,25.0,83,135,43.72608792968094348907470703125,-79.35457753948867321014404296875
238,2020-05-28T01:21:37.000Z,25.0,84,135,43.72626294381916522979736328125,-79.35464275069534778594970703125
239,2020-05-28T01:21:45.000Z,25.0,81,135,43.72644332237541675567626953125,-79.35467124916613101959228515625
240,2020-05-28T01:21:53.000Z,25.0,82,136,43.7266422249376773834228515625,-79.354737214744091033935546875
241,2020-05-28T01:22:02.000Z,25.0,83,134,43.72683241032063961029052734375,-79.35478323139250278472900390625
242,2020-05-28T01:22:11.000Z,25.0,81,135,43.72691430151462554931640625,-79.35488171875476837158203125
243,2020-05-28T01:22:17.000Z,25.0,81,134,43.726879768073558807373046875,-79.35514055192470550537109375
244,2020-05-28T01:22:26.000Z,25.0,81,136,43.72682637535035610198974609375,-79.35537482611835002899169921875
245,2020-05-28T01:22:35.000Z,25.0,81,135,43.72672411613166332244873046875,-79.3555913306772708892822265625
246,2020-05-28T01:22:43.000Z,25.0,81,134,43.72667801566421985626220703125,-79.355726949870586395263671875
247,2020-05-28T01:22:48.000Z,25.0,82,137,43.72662822715938091278076171875,-79.35597295872867107391357421875
248,2020-05-28T01:22:56.000Z,25.0,82,137,43.7266038358211517333984375,-79.356129281222820281982421875
249,2020-05-28T01:23:01.000Z,25.0,81,137,43.7265775166451930999755859375,-79.35638166032731533050537109375
250,2020-05-28T01:23:09.000Z,25.0,82,135,43.72650903649628162384033203125,-79.35662372969090938568115234375
251,2020-05-28T01:23:17.000Z,25.0,82,135,43.72641951777040958404541015625,-79.3568551540374755859375
252,2020-05-28T01:23:25.000Z,25.0,81,136,43.72641147114336490631103515625,-79.35688071884214878082275390625
253,2020-05-28T01:23:26.000Z,25.0,81,136,43.72639034874737262725830078125,-79.35702388174831867218017578125
254,2020-05-28T01:23:31.000Z,25.0,81,137,43.726365454494953155517578125,-79.35727667994797229766845703125
255,2020-05-28T01:23:40.000Z,25.0,81,136,43.72635346837341785430908203125,-79.3573285639286041259765625
256,2020-05-28T01:23:42.000Z,25.0,81,137,43.726294040679931640625,-79.3575882352888584136962890625
257,2020-05-28T01:23:52.000Z,25.0,81,136,43.7262871675193309783935546875,-79.35761312954127788543701171875
258,2020-05-28T01:23:53.000Z,25.0,82,135,43.7262673862278461456298828125,-79.3578634969890117645263671875
259,2020-05-28T01:24:01.000Z,25.0,82,135,43.72624048031866550445556640625,-79.3580009602010250091552734375
260,2020-05-28T01:24:06.000Z,25.0,80,136,43.72621483169496059417724609375,-79.3582487292587757110595703125
261,2020-05-28T01:24:14.000Z,25.0,81,138,43.72616437263786792755126953125,-79.35841142199933528900146484375
262,2020-05-28T01:24:20.000Z,25.0,81,135,43.72609949670732021331787109375,-79.35859867371618747711181640625
263,2020-05-28T01:24:27.000Z,25.0,81,137,43.7260404042899608612060546875,-79.35884677805006504058837890625
264,2020-05-28T01:24:37.000Z,25.0,81,139,43.72599053196609020233154296875,-79.35904073528945446014404296875
265,2020-05-28T01:24:44.000Z,25.0,81,139,43.72593085281550884246826171875,-79.3592864088714122772216796875
266,2020-05-28T01:24:52.000Z,25.0,81,139,43.7259029410779476165771484375,-79.3595335073769092559814453125
267,2020-05-28T01:25:00.000Z,25.0,80,138,43.72585558332502841949462890625,-79.35973157174885272979736328125
268,2020-05-28T01:25:06.000Z,25.0,81,136,43.7258367240428924560546875,-79.359855540096759796142578125
269,2020-05-28T01:25:10.000Z,25.0,82,133,43.72582398355007171630859375,-79.360060729086399078369140625
270,2020-05-28T01:25:17.000Z,25.0,82,130,43.7257869355380535125732421875,-79.36020162887871265411376953125
271,2020-05-28T01:25:22.000Z,25.0,82,130,43.7257064692676067352294921875,-79.3604246713221073150634765625
272,2020-05-28T01:25:30.000Z,25.0,83,128,43.7256863526999950408935546875,-79.36048711650073528289794921875
273,2020-05-28T01:25:32.000Z,25.0,83,128,43.72562156058847904205322265625,-79.36072164215147495269775390625
274,2020-05-28T01:25:39.000Z,25.0,83,130,43.7255887873470783233642578125,-79.36084435321390628814697265625
275,2020-05-28T01:25:43.000Z,25.0,86,130,43.72553656809031963348388671875,-79.361094720661640167236328125
276,2020-05-28T01:25:51.000Z,25.0,84,129,43.72547906823456287384033203125,-79.3613413162529468536376953125
277,2020-05-28T01:25:59.000Z,25.0,82,126,43.72544906102120876312255859375,-79.36152094043791294097900390625
278,2020-05-28T01:26:05.000Z,25.0,82,126,43.7254325486719608306884765625,-79.361604340374469757080078125
279,2020-05-28T01:26:08.000Z,25.0,81,123,43.725425340235233306884765625,-79.361675083637237548828125
