I,Time,AltitudeM,DistanceM,hr,Speed,RunCadence,lat,lon
39,2020-05-03T17:45:53.000Z,-3.200000047683716,175.97999572753906,157,1.8289999961853027,0,43.716202564537525177001953125,-79.3579669296741485595703125
40,2020-05-03T17:45:59.000Z,-3.5999999046325684,186.89999389648438,154,1.819000005722046,0,43.7162049114704132080078125,-79.35792795382440090179443359375
41,2020-05-03T17:46:01.000Z,-3.5999999046325684,190.5399932861328,151,1.819000005722046,0,43.7161915004253387451171875,-79.35787464492022991180419921875
42,2020-05-03T17:46:03.000Z,-3.799999952316284,194.17999267578125,146,1.819000005722046,0,43.71611899696290493011474609375,-79.357644058763980865478515625
43,2020-05-03T17:46:05.000Z,-3.799999952316284,197.82000732421875,143,1.819000005722046,0,43.71605847962200641632080078125,-79.35739385895431041717529296875
44,2020-05-03T17:46:07.000Z,-3.799999952316284,201.4600067138672,140,1.819000005722046,0,43.71604062616825103759765625,-79.35715111903846263885498046875
45,2020-05-03T17:46:10.000Z,-3.799999952316284,206.8300018310547,137,1.7359999418258667,59,43.7160421349108219146728515625,-79.35711725614964962005615234375
46,2020-05-03T17:46:15.000Z,-4,215.19000244140625,134,1.6699999570846558,0,43.71604322455823421478271484375,-79.357067048549652099609375
47,2020-05-03T17:46:16.000Z,-4,216.85000610351562,131,1.6699999570846558,0,43.716053031384944915771484375,-79.35689270496368408203125
48,2020-05-03T17:46:23.000Z,-4.199999809265137,228.5500030517578,134,1.6699999570846558,59,43.7160424701869487762451171875,-79.35669883154332637786865234375
49,2020-05-03T17:46:25.000Z,-4.199999809265137,231.67999267578125,134,1.5399999618530273,59,43.7160280533134937286376953125,-79.35657125897705554962158203125
50,2020-05-03T17:46:30.000Z,-4.400000095367432,239.3800048828125,131,1.5399999618530273,0,43.71607976965606212615966796875,-79.3563079833984375
51,2020-05-03T17:46:39.000Z,-4.599999904632568,253.24000549316406,128,1.5399999618530273,0,43.71610944159328937530517578125,-79.356047809123992919921875
52,2020-05-03T17:46:42.000Z,-4.800000190734863,257.8500061035156,125,1.5399999618530273,0,43.71612670831382274627685546875,-79.35596172697842121124267578125
53,2020-05-03T17:46:45.000Z,-4.800000190734863,262.4700012207031,121,1.5399999618530273,0,43.71618336997926235198974609375,-79.35577682219445705413818359375
