I,time,atemp,cad,hr,lat,lon
144,2020-05-21T01:19:40.000Z,19.0,90,137,43.7189727835357189178466796875,-79.35287852771580219268798828125
145,2020-05-21T01:19:49.000Z,19.0,92,134,43.71879366226494312286376953125,-79.3528598360717296600341796875
146,2020-05-21T01:19:57.000Z,19.0,94,134,43.71863071806728839874267578125,-79.35272681526839733123779296875
147,2020-05-21T01:20:05.000Z,19.0,93,135,43.71859149076044559478759765625,-79.35269647277891635894775390625
148,2020-05-21T01:20:07.000Z,19.0,94,135,43.718519993126392364501953125,-79.35264366678893566131591796875
149,2020-05-21T01:20:10.000Z,19.0,94,137,43.718346655368804931640625,-79.35251642949879169464111328125
150,2020-05-21T01:20:17.000Z,19.0,92,139,43.7182479165494441986083984375,-79.352486170828342437744140625
151,2020-05-21T01:20:21.000Z,19.0,92,142,43.71806510724127292633056640625,-79.35259781777858734130859375
152,2020-05-21T01:20:30.000Z,19.0,93,140,43.7179820425808429718017578125,-79.35259471647441387176513671875
153,2020-05-21T01:20:33.000Z,19.0,93,139,43.7178720720112323760986328125,-79.352570660412311553955078125
154,2020-05-21T01:20:38.000Z,19.0,92,138,43.7178304977715015411376953125,-79.3525381386280059814453125
155,2020-05-21T01:20:40.000Z,19.0,93,135,43.7176440842449665069580078125,-79.35245155356824398040771484375
156,2020-05-21T01:20:49.000Z,19.0,92,137,43.7174650467932224273681640625,-79.352325908839702606201171875
157,2020-05-21T01:20:56.000Z,19.0,90,136,43.71731811203062534332275390625,-79.35232398100197315216064453125
158,2020-05-21T01:21:02.000Z,19.0,92,133,43.717135973274707794189453125,-79.35237259604036808013916015625
159,2020-05-21T01:21:10.000Z,19.0,92,134,43.7169876135885715484619140625,-79.35242121107876300811767578125
160,2020-05-21T01:21:16.000Z,19.0,94,137,43.71679365634918212890625,-79.35248256660997867584228515625
161,2020-05-21T01:21:24.000Z,18.0,93,138,43.71660565026104450225830078125,-79.35246110893785953521728515625
162,2020-05-21T01:21:31.000Z,18.0,92,140,43.71641018427908420562744140625,-79.3524246476590633392333984375
163,2020-05-21T01:21:40.000Z,18.0,94,141,43.7163308076560497283935546875,-79.35242137871682643890380859375
